household_type,income_group,year,federal_tax,individual_income_tax,payroll_tax,corporate_income_tax,excise_tax
elderly_headed_hh,percentiles_96_99,1996,25.0,14.2,2.6,7.6,0.7
elderly_headed_hh,percentiles_96_99,1997,24.9,14.3,2.5,7.5,0.7
elderly_headed_hh,percentiles_96_99,1998,24.1,14.4,2.4,6.7,0.7
elderly_headed_hh,percentiles_96_99,1999,24.7,15.1,2.3,6.5,0.8
elderly_headed_hh,percentiles_96_99,2000,24.3,15.5,2.3,5.9,0.6
elderly_headed_hh,percentiles_96_99,2001,22.9,14.9,2.6,4.8,0.6
elderly_headed_hh,percentiles_96_99,2002,22.2,14.3,2.7,4.5,0.6
elderly_headed_hh,percentiles_96_99,2003,21.7,12.3,3.1,5.7,0.6
elderly_headed_hh,percentiles_96_99,2004,22.1,12.1,2.9,6.4,0.7
elderly_headed_hh,percentiles_96_99,2005,23.4,12.4,2.8,7.6,0.6
elderly_headed_hh,percentiles_96_99,2006,23.3,12.5,2.6,7.7,0.5
elderly_headed_hh,percentiles_96_99,2007,22.4,13.1,2.5,6.3,0.5
elderly_headed_hh,percentiles_96_99,2008,20.7,13.1,3.3,3.8,0.5
elderly_headed_hh,percentiles_96_99,2009,19.5,11.8,3.9,3.3,0.4
elderly_headed_hh,percentiles_96_99,2010,21.0,12.9,3.7,4.0,0.4
elderly_headed_hh,percentiles_96_99,2011,20.8,13.2,3.3,3.9,0.5
elderly_headed_hh,percentiles_96_99,2012,21.6,13.6,3.3,4.2,0.5
elderly_headed_hh,percentiles_96_99,2013,23.0,13.5,3.7,5.3,0.5
elderly_headed_hh,percentiles_96_99,2014,23.3,13.9,3.4,5.5,0.5
elderly_headed_hh,percentiles_96_99,2015,23.3,14.1,3.6,5.1,0.5
elderly_headed_hh,percentiles_96_99,2016,23.2,14.2,3.7,4.7,0.5
elderly_headed_hh,percentiles_96_99,2017,22.4,14.6,3.7,3.7,0.5
elderly_headed_hh,top_1_percent,1979,37.3,21.9,0.5,14.3,0.6
elderly_headed_hh,top_1_percent,1980,35.6,23.2,0.5,11.4,0.5
elderly_headed_hh,top_1_percent,1981,32.5,22.7,0.7,8.7,0.4
elderly_headed_hh,top_1_percent,1982,27.9,21.3,0.8,5.4,0.4
elderly_headed_hh,top_1_percent,1983,27.3,19.5,0.8,6.6,0.4
elderly_headed_hh,top_1_percent,1984,28.2,19.8,0.7,7.3,0.4
elderly_headed_hh,top_1_percent,1985,27.0,19.5,0.8,6.4,0.4
elderly_headed_hh,top_1_percent,1986,25.1,18.3,0.6,5.7,0.5
elderly_headed_hh,top_1_percent,1987,29.5,19.1,0.7,9.3,0.5
elderly_headed_hh,top_1_percent,1988,29.2,19.4,0.6,8.8,0.4
elderly_headed_hh,top_1_percent,1989,28.0,18.4,0.7,8.7,0.3
elderly_headed_hh,top_1_percent,1990,27.9,18.4,0.7,8.4,0.3
elderly_headed_hh,top_1_percent,1991,27.6,17.8,1.0,8.3,0.4
elderly_headed_hh,top_1_percent,1992,29.0,18.3,1.0,9.3,0.4
elderly_headed_hh,top_1_percent,1993,31.5,19.2,1.0,10.9,0.4
elderly_headed_hh,top_1_percent,1994,32.8,19.4,1.2,11.8,0.4
elderly_headed_hh,top_1_percent,1995,33.5,20.0,1.1,12.0,0.4
elderly_headed_hh,top_1_percent,1996,33.6,21.0,1.0,11.2,0.4
elderly_headed_hh,top_1_percent,1997,32.1,20.6,0.9,10.2,0.3
elderly_headed_hh,top_1_percent,1998,30.3,19.9,0.9,9.1,0.3
elderly_headed_hh,top_1_percent,1999,30.3,20.6,1.0,8.4,0.4
elderly_headed_hh,top_1_percent,2000,29.8,20.8,0.9,7.8,0.3
elderly_headed_hh,top_1_percent,2001,29.6,20.9,1.0,7.3,0.3
elderly_headed_hh,top_1_percent,2002,29.8,20.4,1.1,8.0,0.3
elderly_headed_hh,top_1_percent,2003,28.7,17.0,1.0,10.4,0.3
elderly_headed_hh,top_1_percent,2004,28.5,16.3,0.9,10.9,0.4
elderly_headed_hh,top_1_percent,2005,28.9,16.2,0.8,11.7,0.3
elderly_headed_hh,top_1_percent,2006,28.7,16.0,0.8,11.6,0.3
elderly_headed_hh,top_1_percent,2007,26.6,16.3,0.7,9.4,0.2
elderly_headed_hh,top_1_percent,2008,26.1,17.4,1.0,7.5,0.2
elderly_headed_hh,top_1_percent,2009,26.7,17.7,1.4,7.4,0.2
elderly_headed_hh,top_1_percent,2010,27.4,17.1,1.2,8.8,0.2
elderly_headed_hh,top_1_percent,2011,27.6,17.6,1.1,8.7,0.2
elderly_headed_hh,top_1_percent,2012,27.3,17.2,0.9,9.0,0.2
elderly_headed_hh,top_1_percent,2013,32.3,20.7,1.4,9.9,0.2
elderly_headed_hh,top_1_percent,2014,32.5,21.3,1.2,9.7,0.2
elderly_headed_hh,top_1_percent,2015,32.1,21.5,1.3,9.1,0.2
elderly_headed_hh,top_1_percent,2016,31.9,21.2,1.4,9.1,0.2
elderly_headed_hh,top_1_percent,2017,30.0,22.0,1.4,6.5,0.2
nonelderly_childless_hh,all_quintiles,1979,24.6,12.9,7.7,3.1,1.0
nonelderly_childless_hh,all_quintiles,1980,24.8,13.6,7.7,2.5,0.9
nonelderly_childless_hh,all_quintiles,1981,25.1,13.9,8.4,2.0,0.8
nonelderly_childless_hh,all_quintiles,1982,23.3,12.7,8.5,1.3,0.8
nonelderly_childless_hh,all_quintiles,1983,22.7,11.6,8.6,1.6,0.9
nonelderly_childless_hh,all_quintiles,1984,22.6,11.2,8.6,1.8,0.9
nonelderly_childless_hh,all_quintiles,1985,23.1,11.5,8.9,1.7,0.9
nonelderly_childless_hh,all_quintiles,1986,23.1,11.7,8.9,1.7,0.9
nonelderly_childless_hh,all_quintiles,1987,24.0,11.8,9.2,2.1,0.9
nonelderly_childless_hh,all_quintiles,1988,24.1,11.9,9.2,2.2,0.9
nonelderly_childless_hh,all_quintiles,1989,23.9,11.7,9.3,2.0,0.9
nonelderly_childless_hh,all_quintiles,1990,24.0,11.7,9.5,2.0,0.8
nonelderly_childless_hh,all_quintiles,1991,24.1,11.6,9.7,1.8,0.9
nonelderly_childless_hh,all_quintiles,1992,24.1,11.7,9.5,1.9,0.9
nonelderly_childless_hh,all_quintiles,1993,24.5,11.7,9.6,2.3,1.0
nonelderly_childless_hh,all_quintiles,1994,24.9,11.7,9.7,2.4,1.1
nonelderly_childless_hh,all_quintiles,1995,25.1,11.8,9.7,2.5,1.0
nonelderly_childless_hh,all_quintiles,1996,25.3,12.3,9.5,2.6,0.9
nonelderly_childless_hh,all_quintiles,1997,25.4,12.7,9.3,2.6,0.9
nonelderly_childless_hh,all_quintiles,1998,25.1,12.6,9.3,2.3,0.9
nonelderly_childless_hh,all_quintiles,1999,25.3,12.9,9.2,2.3,0.9
nonelderly_childless_hh,all_quintiles,2000,25.2,13.2,9.1,2.2,0.8
nonelderly_childless_hh,all_quintiles,2001,23.9,11.8,9.7,1.5,0.8
nonelderly_childless_hh,all_quintiles,2002,23.0,11.0,9.8,1.4,0.9
nonelderly_childless_hh,all_quintiles,2003,22.3,9.9,9.7,1.8,0.8
nonelderly_childless_hh,all_quintiles,2004,22.5,10.1,9.3,2.3,0.8
nonelderly_childless_hh,all_quintiles,2005,22.9,10.4,8.8,3.0,0.8
nonelderly_childless_hh,all_quintiles,2006,22.9,10.3,8.8,3.1,0.7
nonelderly_childless_hh,all_quintiles,2007,22.3,10.3,9.0,2.5,0.6
nonelderly_childless_hh,all_quintiles,2008,20.7,9.1,9.4,1.6,0.7
nonelderly_childless_hh,all_quintiles,2009,20.2,8.6,9.7,1.3,0.7
nonelderly_childless_hh,all_quintiles,2010,20.6,8.8,9.5,1.6,0.7
nonelderly_childless_hh,all_quintiles,2011,20.3,9.6,8.3,1.7,0.7
nonelderly_childless_hh,all_quintiles,2012,20.9,10.2,8.1,1.9,0.7
nonelderly_childless_hh,all_quintiles,2013,22.7,10.3,9.6,2.0,0.8
nonelderly_childless_hh,all_quintiles,2014,23.1,10.6,9.5,2.2,0.8
nonelderly_childless_hh,all_quintiles,2015,22.9,10.5,9.6,2.0,0.8
nonelderly_childless_hh,all_quintiles,2016,22.9,10.6,9.6,1.9,0.7
nonelderly_childless_hh,all_quintiles,2017,22.9,11.1,9.6,1.4,0.8
nonelderly_childless_hh,lowest_quintile,1979,12.3,1.0,7.0,1.9,2.4
nonelderly_childless_hh,lowest_quintile,1980,11.6,1.1,6.8,1.6,2.1
nonelderly_childless_hh,lowest_quintile,1981,12.2,1.4,7.5,1.4,1.9
nonelderly_childless_hh,lowest_quintile,1982,11.8,1.3,7.6,0.8,2.0
nonelderly_childless_hh,lowest_quintile,1983,13.1,1.3,7.9,1.2,2.8
nonelderly_childless_hh,lowest_quintile,1984,13.3,1.5,7.5,1.6,2.7
nonelderly_childless_hh,lowest_quintile,1985,14.0,1.4,8.4,1.2,2.9
nonelderly_childless_hh,lowest_quintile,1986,13.8,1.2,8.5,1.3,2.8
nonelderly_childless_hh,lowest_quintile,1987,14.6,0.4,8.8,1.7,3.7
nonelderly_childless_hh,lowest_quintile,1988,14.4,0.2,9.3,1.5,3.4
nonelderly_childless_hh,lowest_quintile,1989,14.0,0.1,9.7,1.4,2.8
nonelderly_childless_hh,lowest_quintile,1990,14.8,0.5,9.9,1.3,3.0
nonelderly_childless_hh,lowest_quintile,1991,14.5,0.2,9.8,1.3,3.1
nonelderly_childless_hh,lowest_quintile,1992,14.7,-0.1,10.1,1.4,3.4
nonelderly_childless_hh,lowest_quintile,1993,14.2,-0.3,9.6,1.5,3.4
nonelderly_childless_hh,lowest_quintile,1994,13.1,-1.7,9.5,1.4,3.8
nonelderly_childless_hh,lowest_quintile,1995,13.1,-1.3,9.6,1.6,3.2
nonelderly_childless_hh,lowest_quintile,1996,12.3,-1.6,9.4,1.5,2.9
nonelderly_childless_hh,lowest_quintile,1997,12.4,-1.3,9.5,1.4,2.8
nonelderly_childless_hh,lowest_quintile,1998,12.1,-1.3,9.4,1.2,2.8
nonelderly_childless_hh,lowest_quintile,1999,11.9,-1.7,9.4,1.3,2.9
nonelderly_childless_hh,lowest_quintile,2000,12.2,-1.6,9.5,1.2,3.1
nonelderly_childless_hh,lowest_quintile,2001,11.3,-2.0,9.4,0.8,3.1
nonelderly_childless_hh,lowest_quintile,2002,10.6,-2.3,9.1,0.8,3.0
nonelderly_childless_hh,lowest_quintile,2003,10.8,-2.6,9.2,1.0,3.2
nonelderly_childless_hh,lowest_quintile,2004,10.4,-2.6,9.2,1.2,2.7
nonelderly_childless_hh,lowest_quintile,2005,11.2,-2.4,9.5,1.5,2.8
nonelderly_childless_hh,lowest_quintile,2006,11.8,-2.5,9.7,1.6,3.1
nonelderly_childless_hh,lowest_quintile,2007,11.0,-2.5,9.9,1.3,2.3
nonelderly_childless_hh,lowest_quintile,2008,7.7,-5.8,10.0,0.9,2.7
nonelderly_childless_hh,lowest_quintile,2009,6.7,-6.4,9.7,0.7,2.7
nonelderly_childless_hh,lowest_quintile,2010,7.4,-6.3,9.6,0.9,3.2
nonelderly_childless_hh,lowest_quintile,2011,7.9,-4.6,8.5,0.9,3.2
nonelderly_childless_hh,lowest_quintile,2012,8.4,-4.1,8.3,1.0,3.2
nonelderly_childless_hh,lowest_quintile,2013,10.0,-4.5,10.1,1.0,3.5
nonelderly_childless_hh,lowest_quintile,2014,8.9,-5.7,9.9,1.1,3.6
nonelderly_childless_hh,lowest_quintile,2015,8.1,-6.0,9.8,1.0,3.2
nonelderly_childless_hh,lowest_quintile,2016,7.9,-5.9,9.8,1.0,2.9
nonelderly_childless_hh,lowest_quintile,2017,7.5,-6.2,10.0,0.8,3.0
nonelderly_childless_hh,second_quintile,1979,16.7,4.8,8.6,1.8,1.6
nonelderly_childless_hh,second_quintile,1980,16.7,5.3,8.5,1.5,1.4
nonelderly_childless_hh,second_quintile,1981,17.2,5.7,9.1,1.2,1.2
nonelderly_childless_hh,second_quintile,1982,16.2,5.1,9.1,0.8,1.3
nonelderly_childless_hh,second_quintile,1983,16.0,4.6,8.9,1.0,1.5
nonelderly_childless_hh,second_quintile,1984,16.5,4.8,9.0,1.2,1.5
nonelderly_childless_hh,second_quintile,1985,17.3,5.0,9.8,1.1,1.5
nonelderly_childless_hh,second_quintile,1986,17.2,4.8,9.8,1.1,1.5
nonelderly_childless_hh,second_quintile,1987,16.9,4.0,9.8,1.4,1.6
nonelderly_childless_hh,second_quintile,1988,17.5,4.1,10.4,1.3,1.6
nonelderly_childless_hh,second_quintile,1989,17.1,4.1,10.4,1.2,1.4
nonelderly_childless_hh,second_quintile,1990,17.4,4.3,10.5,1.2,1.5
nonelderly_childless_hh,second_quintile,1991,17.0,3.9,10.4,1.1,1.6
nonelderly_childless_hh,second_quintile,1992,16.5,3.6,10.1,1.1,1.8
nonelderly_childless_hh,second_quintile,1993,16.7,3.6,10.1,1.3,1.8
nonelderly_childless_hh,second_quintile,1994,16.6,3.1,10.1,1.4,2.0
nonelderly_childless_hh,second_quintile,1995,16.7,3.3,10.2,1.5,1.8
nonelderly_childless_hh,second_quintile,1996,16.8,3.3,10.3,1.4,1.6
nonelderly_childless_hh,second_quintile,1997,17.0,3.5,10.3,1.4,1.7
nonelderly_childless_hh,second_quintile,1998,16.2,3.1,10.3,1.2,1.6
nonelderly_childless_hh,second_quintile,1999,16.5,3.1,10.5,1.2,1.6
nonelderly_childless_hh,second_quintile,2000,16.5,3.5,10.4,1.2,1.5
nonelderly_childless_hh,second_quintile,2001,14.5,2.0,10.2,0.8,1.5
nonelderly_childless_hh,second_quintile,2002,13.7,1.4,10.0,0.7,1.6
nonelderly_childless_hh,second_quintile,2003,13.3,0.9,10.0,0.9,1.5
nonelderly_childless_hh,second_quintile,2004,13.5,1.0,9.9,1.1,1.5
nonelderly_childless_hh,second_quintile,2005,14.0,1.3,9.9,1.4,1.4
nonelderly_childless_hh,second_quintile,2006,13.8,1.2,9.8,1.4,1.4
nonelderly_childless_hh,second_quintile,2007,13.8,1.6,10.0,1.2,1.0
nonelderly_childless_hh,second_quintile,2008,10.8,-1.0,9.9,0.8,1.1
nonelderly_childless_hh,second_quintile,2009,10.0,-1.3,9.5,0.6,1.2
nonelderly_childless_hh,second_quintile,2010,10.2,-1.2,9.4,0.8,1.2
nonelderly_childless_hh,second_quintile,2011,10.4,0.0,8.3,0.8,1.3
nonelderly_childless_hh,second_quintile,2012,10.7,0.2,8.3,0.9,1.3
nonelderly_childless_hh,second_quintile,2013,12.1,0.2,9.6,1.0,1.3
nonelderly_childless_hh,second_quintile,2014,12.1,-0.2,9.9,1.0,1.4
nonelderly_childless_hh,second_quintile,2015,12.3,0.0,10.0,1.0,1.3
nonelderly_childless_hh,second_quintile,2016,12.5,0.1,10.2,0.9,1.2
nonelderly_childless_hh,second_quintile,2017,12.3,0.3,10.1,0.7,1.3
nonelderly_childless_hh,middle_quintile,1979,20.3,8.0,9.1,1.8,1.3
nonelderly_childless_hh,middle_quintile,1980,20.5,8.7,9.1,1.6,1.1
nonelderly_childless_hh,middle_quintile,1981,20.9,9.0,9.6,1.3,1.0
nonelderly_childless_hh,middle_quintile,1982,19.7,8.1,9.8,0.8,1.0
nonelderly_childless_hh,middle_quintile,1983,19.2,7.4,9.6,1.0,1.1
nonelderly_childless_hh,middle_quintile,1984,19.5,7.3,9.8,1.2,1.2
nonelderly_childless_hh,middle_quintile,1985,20.3,7.6,10.5,1.0,1.2
nonelderly_childless_hh,middle_quintile,1986,20.3,7.5,10.6,1.1,1.1
nonelderly_childless_hh,middle_quintile,1987,20.1,7.0,10.6,1.4,1.2
nonelderly_childless_hh,middle_quintile,1988,20.2,6.9,10.9,1.4,1.2
nonelderly_childless_hh,middle_quintile,1989,20.4,7.0,10.9,1.3,1.1
nonelderly_childless_hh,middle_quintile,1990,20.6,7.1,11.2,1.2,1.1
nonelderly_childless_hh,middle_quintile,1991,20.3,7.0,11.0,1.1,1.2
nonelderly_childless_hh,middle_quintile,1992,20.1,6.7,11.0,1.2,1.3
nonelderly_childless_hh,middle_quintile,1993,20.0,6.6,10.8,1.3,1.3
nonelderly_childless_hh,middle_quintile,1994,20.3,6.5,10.9,1.4,1.5
nonelderly_childless_hh,middle_quintile,1995,20.4,6.5,11.0,1.5,1.4
nonelderly_childless_hh,middle_quintile,1996,20.5,6.6,11.1,1.5,1.3
nonelderly_childless_hh,middle_quintile,1997,20.7,6.8,11.2,1.4,1.2
nonelderly_childless_hh,middle_quintile,1998,20.4,6.6,11.2,1.3,1.2
nonelderly_childless_hh,middle_quintile,1999,20.5,6.6,11.2,1.3,1.3
nonelderly_childless_hh,middle_quintile,2000,20.2,6.7,11.2,1.2,1.2
nonelderly_childless_hh,middle_quintile,2001,18.6,5.4,11.2,0.8,1.1
nonelderly_childless_hh,middle_quintile,2002,18.1,5.0,11.1,0.8,1.2
nonelderly_childless_hh,middle_quintile,2003,17.5,4.5,10.9,1.0,1.1
nonelderly_childless_hh,middle_quintile,2004,17.7,4.5,10.9,1.2,1.1
nonelderly_childless_hh,middle_quintile,2005,17.9,4.6,10.7,1.5,1.0
nonelderly_childless_hh,middle_quintile,2006,18.1,4.7,10.8,1.6,1.0
nonelderly_childless_hh,middle_quintile,2007,17.9,4.8,10.8,1.4,0.9
nonelderly_childless_hh,middle_quintile,2008,15.3,2.8,10.8,0.8,0.8
nonelderly_childless_hh,middle_quintile,2009,14.6,2.6,10.5,0.6,0.9
nonelderly_childless_hh,middle_quintile,2010,14.9,2.9,10.2,0.8,0.9
nonelderly_childless_hh,middle_quintile,2011,14.9,4.0,9.1,0.9,0.9
nonelderly_childless_hh,middle_quintile,2012,15.3,4.2,9.2,1.0,1.0
nonelderly_childless_hh,middle_quintile,2013,16.9,4.2,10.7,1.0,1.0
nonelderly_childless_hh,middle_quintile,2014,17.1,4.1,10.8,1.2,1.1
nonelderly_childless_hh,middle_quintile,2015,17.2,4.2,10.9,1.1,1.1
nonelderly_childless_hh,middle_quintile,2016,17.1,4.2,10.9,1.0,1.0
nonelderly_childless_hh,middle_quintile,2017,17.3,4.4,11.0,0.8,1.0
nonelderly_childless_hh,fourth_quintile,1979,22.9,10.7,9.3,1.9,1.0
nonelderly_childless_hh,fourth_quintile,1980,23.1,11.3,9.3,1.6,0.9
nonelderly_childless_hh,fourth_quintile,1981,23.9,11.7,10.1,1.3,0.8
nonelderly_childless_hh,fourth_quintile,1982,22.4,10.8,10.0,0.8,0.8
nonelderly_childless_hh,fourth_quintile,1983,21.9,9.8,10.1,1.1,1.0
nonelderly_childless_hh,fourth_quintile,1984,21.9,9.5,10.2,1.2,1.0
nonelderly_childless_hh,fourth_quintile,1985,22.4,9.6,10.7,1.1,1.0
nonelderly_childless_hh,fourth_quintile,1986,22.6,9.6,11.0,1.1,0.9
nonelderly_childless_hh,fourth_quintile,1987,22.1,8.9,10.8,1.4,1.0
nonelderly_childless_hh,fourth_quintile,1988,22.6,8.9,11.3,1.4,1.0
nonelderly_childless_hh,fourth_quintile,1989,22.6,9.1,11.2,1.3,0.9
nonelderly_childless_hh,fourth_quintile,1990,22.6,8.9,11.5,1.2,0.9
nonelderly_childless_hh,fourth_quintile,1991,22.4,8.9,11.3,1.2,1.0
nonelderly_childless_hh,fourth_quintile,1992,22.1,8.6,11.3,1.2,1.0
nonelderly_childless_hh,fourth_quintile,1993,22.1,8.5,11.1,1.4,1.0
nonelderly_childless_hh,fourth_quintile,1994,22.4,8.5,11.2,1.5,1.1
nonelderly_childless_hh,fourth_quintile,1995,22.6,8.6,11.3,1.6,1.1
nonelderly_childless_hh,fourth_quintile,1996,22.7,8.7,11.4,1.6,1.0
nonelderly_childless_hh,fourth_quintile,1997,22.8,8.8,11.4,1.5,1.0
nonelderly_childless_hh,fourth_quintile,1998,22.7,8.8,11.5,1.4,1.0
nonelderly_childless_hh,fourth_quintile,1999,22.7,8.9,11.5,1.4,1.0
nonelderly_childless_hh,fourth_quintile,2000,22.5,8.9,11.4,1.3,0.9
nonelderly_childless_hh,fourth_quintile,2001,21.3,8.0,11.5,0.9,0.9
nonelderly_childless_hh,fourth_quintile,2002,20.6,7.6,11.3,0.8,0.9
nonelderly_childless_hh,fourth_quintile,2003,20.3,7.0,11.3,1.0,0.9
nonelderly_childless_hh,fourth_quintile,2004,20.3,7.0,11.2,1.2,0.9
nonelderly_childless_hh,fourth_quintile,2005,20.5,7.0,11.1,1.6,0.9
nonelderly_childless_hh,fourth_quintile,2006,20.6,7.0,11.1,1.7,0.8
nonelderly_childless_hh,fourth_quintile,2007,20.4,7.1,11.1,1.5,0.7
nonelderly_childless_hh,fourth_quintile,2008,18.4,5.7,11.2,0.9,0.7
nonelderly_childless_hh,fourth_quintile,2009,18.0,5.6,11.1,0.7,0.7
nonelderly_childless_hh,fourth_quintile,2010,18.4,5.9,10.9,0.9,0.7
nonelderly_childless_hh,fourth_quintile,2011,18.2,6.9,9.6,1.0,0.7
nonelderly_childless_hh,fourth_quintile,2012,18.5,7.1,9.6,1.1,0.7
nonelderly_childless_hh,fourth_quintile,2013,20.2,7.2,11.1,1.2,0.7
nonelderly_childless_hh,fourth_quintile,2014,20.5,7.2,11.2,1.3,0.8
nonelderly_childless_hh,fourth_quintile,2015,20.6,7.3,11.3,1.2,0.8
nonelderly_childless_hh,fourth_quintile,2016,20.7,7.5,11.4,1.1,0.8
nonelderly_childless_hh,fourth_quintile,2017,20.5,7.5,11.4,0.8,0.8
nonelderly_childless_hh,highest_quintile,1979,27.6,16.2,6.7,4.0,0.8
nonelderly_childless_hh,highest_quintile,1980,27.7,17.0,6.8,3.2,0.7
nonelderly_childless_hh,highest_quintile,1981,27.7,17.1,7.5,2.5,0.6
nonelderly_childless_hh,highest_quintile,1982,25.4,15.6,7.6,1.5,0.6
nonelderly_childless_hh,highest_quintile,1983,24.6,14.3,7.7,1.9,0.7
nonelderly_childless_hh,highest_quintile,1984,24.5,13.8,7.7,2.2,0.7
nonelderly_childless_hh,highest_quintile,1985,24.7,14.1,7.8,2.1,0.7
nonelderly_childless_hh,highest_quintile,1986,24.5,14.1,7.7,2.0,0.6
nonelderly_childless_hh,highest_quintile,1987,26.2,14.9,8.1,2.6,0.7
nonelderly_childless_hh,highest_quintile,1988,26.1,14.9,7.9,2.6,0.6
nonelderly_childless_hh,highest_quintile,1989,25.8,14.7,8.0,2.5,0.6
nonelderly_childless_hh,highest_quintile,1990,25.8,14.6,8.2,2.4,0.6
nonelderly_childless_hh,highest_quintile,1991,26.1,14.5,8.7,2.2,0.7
nonelderly_childless_hh,highest_quintile,1992,26.2,14.8,8.4,2.4,0.6
nonelderly_childless_hh,highest_quintile,1993,27.2,15.1,8.6,2.8,0.7
nonelderly_childless_hh,highest_quintile,1994,27.7,15.1,8.8,3.0,0.7
nonelderly_childless_hh,highest_quintile,1995,28.0,15.4,8.7,3.2,0.7
nonelderly_childless_hh,highest_quintile,1996,28.2,15.9,8.4,3.2,0.6
nonelderly_childless_hh,highest_quintile,1997,28.3,16.4,8.1,3.2,0.6
nonelderly_childless_hh,highest_quintile,1998,28.0,16.5,8.0,2.9,0.6
nonelderly_childless_hh,highest_quintile,1999,28.3,16.9,7.9,2.9,0.6
nonelderly_childless_hh,highest_quintile,2000,28.3,17.3,7.7,2.7,0.5
nonelderly_childless_hh,highest_quintile,2001,27.1,16.0,8.6,1.9,0.6
nonelderly_childless_hh,highest_quintile,2002,26.3,15.1,8.9,1.7,0.6
nonelderly_childless_hh,highest_quintile,2003,25.2,13.5,8.8,2.4,0.6
nonelderly_childless_hh,highest_quintile,2004,25.4,13.7,8.2,2.9,0.5
nonelderly_childless_hh,highest_quintile,2005,25.8,14.0,7.5,3.8,0.5
nonelderly_childless_hh,highest_quintile,2006,25.8,13.9,7.5,3.9,0.5
nonelderly_childless_hh,highest_quintile,2007,25.2,14.0,7.6,3.1,0.4
nonelderly_childless_hh,highest_quintile,2008,24.2,13.6,8.2,2.1,0.4
nonelderly_childless_hh,highest_quintile,2009,23.8,13.0,8.7,1.6,0.4
nonelderly_childless_hh,highest_quintile,2010,24.4,13.3,8.5,2.2,0.4
nonelderly_childless_hh,highest_quintile,2011,23.8,13.8,7.4,2.2,0.4
nonelderly_childless_hh,highest_quintile,2012,24.3,14.2,7.1,2.5,0.4
nonelderly_childless_hh,highest_quintile,2013,26.5,14.8,8.5,2.7,0.5
nonelderly_childless_hh,highest_quintile,2014,26.9,15.3,8.3,2.8,0.5
nonelderly_childless_hh,highest_quintile,2015,26.7,15.2,8.4,2.6,0.5
nonelderly_childless_hh,highest_quintile,2016,26.8,15.3,8.4,2.5,0.5
nonelderly_childless_hh,highest_quintile,2017,26.6,15.9,8.4,1.9,0.5
nonelderly_childless_hh,percentiles_81_90,1979,24.8,12.8,9.0,2.1,0.9
nonelderly_childless_hh,percentiles_81_90,1980,25.2,13.6,9.0,1.8,0.8
nonelderly_childless_hh,percentiles_81_90,1981,26.0,14.1,9.7,1.4,0.7
nonelderly_childless_hh,percentiles_81_90,1982,24.2,12.9,9.7,0.9,0.7
nonelderly_childless_hh,percentiles_81_90,1983,23.6,11.7,10.0,1.1,0.8
nonelderly_childless_hh,percentiles_81_90,1984,23.6,11.3,10.3,1.3,0.9
nonelderly_childless_hh,percentiles_81_90,1985,23.8,11.3,10.6,1.1,0.8
nonelderly_childless_hh,percentiles_81_90,1986,24.0,11.3,10.8,1.2,0.8
nonelderly_childless_hh,percentiles_81_90,1987,24.1,11.0,10.8,1.5,0.8
nonelderly_childless_hh,percentiles_81_90,1988,24.4,11.0,11.1,1.4,0.8
nonelderly_childless_hh,percentiles_81_90,1989,24.3,11.1,11.0,1.4,0.8
nonelderly_childless_hh,percentiles_81_90,1990,24.3,10.9,11.3,1.3,0.8
nonelderly_childless_hh,percentiles_81_90,1991,24.1,10.8,11.2,1.2,0.9
nonelderly_childless_hh,percentiles_81_90,1992,24.1,10.6,11.3,1.3,0.9
nonelderly_childless_hh,percentiles_81_90,1993,24.1,10.4,11.3,1.5,0.9
nonelderly_childless_hh,percentiles_81_90,1994,24.4,10.6,11.4,1.5,0.9
nonelderly_childless_hh,percentiles_81_90,1995,24.5,10.6,11.3,1.7,0.9
nonelderly_childless_hh,percentiles_81_90,1996,24.5,10.7,11.2,1.8,0.8
nonelderly_childless_hh,percentiles_81_90,1997,24.9,11.0,11.4,1.7,0.8
nonelderly_childless_hh,percentiles_81_90,1998,24.8,11.1,11.4,1.5,0.8
nonelderly_childless_hh,percentiles_81_90,1999,24.9,11.2,11.4,1.5,0.9
nonelderly_childless_hh,percentiles_81_90,2000,24.9,11.4,11.3,1.4,0.8
nonelderly_childless_hh,percentiles_81_90,2001,23.7,10.4,11.5,1.0,0.8
nonelderly_childless_hh,percentiles_81_90,2002,23.1,10.0,11.4,0.9,0.7
nonelderly_childless_hh,percentiles_81_90,2003,22.2,9.0,11.3,1.1,0.7
nonelderly_childless_hh,percentiles_81_90,2004,22.2,9.0,11.1,1.3,0.7
nonelderly_childless_hh,percentiles_81_90,2005,22.4,8.9,11.1,1.7,0.7
nonelderly_childless_hh,percentiles_81_90,2006,22.5,9.0,11.0,1.9,0.6
nonelderly_childless_hh,percentiles_81_90,2007,22.4,9.1,11.1,1.6,0.6
nonelderly_childless_hh,percentiles_81_90,2008,20.8,8.2,11.2,1.0,0.5
nonelderly_childless_hh,percentiles_81_90,2009,20.4,7.9,11.2,0.8,0.5
nonelderly_childless_hh,percentiles_81_90,2010,21.1,8.4,11.2,1.0,0.5
nonelderly_childless_hh,percentiles_81_90,2011,20.3,9.1,9.6,1.0,0.6
nonelderly_childless_hh,percentiles_81_90,2012,20.7,9.3,9.7,1.1,0.6
nonelderly_childless_hh,percentiles_81_90,2013,22.7,9.5,11.3,1.3,0.6
