household_type,income_group,year,all_means_tested_transfers,medicaid_and_chip,snap,ssi,other_transfers
elderly_headed_hh,percentiles_96_99,1999,0.9,1.1,0.3,0.7,0.4
elderly_headed_hh,percentiles_96_99,2000,1.1,1.5,0.1,0.7,0.2
elderly_headed_hh,percentiles_96_99,2001,0.8,1.0,0.0,0.6,0.1
elderly_headed_hh,percentiles_96_99,2002,0.8,0.9,0.4,0.9,0.2
elderly_headed_hh,percentiles_96_99,2003,0.8,1.1,0.1,0.5,0.1
elderly_headed_hh,percentiles_96_99,2004,0.8,1.0,0.3,0.6,0.1
elderly_headed_hh,percentiles_96_99,2005,0.8,1.1,0.2,0.9,0.1
elderly_headed_hh,percentiles_96_99,2006,1.1,1.4,0.2,1.1,0.5
elderly_headed_hh,percentiles_96_99,2007,1.6,2.1,0.1,1.2,1.1
elderly_headed_hh,percentiles_96_99,2008,1.1,1.5,0.1,0.5,0.5
elderly_headed_hh,percentiles_96_99,2009,0.8,1.1,0.2,0.6,0.4
elderly_headed_hh,percentiles_96_99,2010,0.8,1.1,0.1,0.6,0.3
elderly_headed_hh,percentiles_96_99,2011,0.5,0.8,0.1,0.2,0.3
elderly_headed_hh,percentiles_96_99,2012,0.5,0.6,0.1,0.6,0.4
elderly_headed_hh,percentiles_96_99,2013,0.8,1.0,0.3,0.8,0.4
elderly_headed_hh,percentiles_96_99,2014,0.6,0.7,0.2,0.4,0.4
elderly_headed_hh,percentiles_96_99,2015,0.8,1.1,0.2,0.3,0.5
elderly_headed_hh,percentiles_96_99,2016,0.6,0.9,0.1,0.3,0.3
elderly_headed_hh,percentiles_96_99,2017,0.8,1.0,0.3,0.6,0.4
elderly_headed_hh,top_1_percent,1979,0.2,0.3,0.0,0.2,0.0
elderly_headed_hh,top_1_percent,1980,0.0,0.0,0.0,0.1,0.0
elderly_headed_hh,top_1_percent,1981,0.1,0.1,0.0,0.2,0.1
elderly_headed_hh,top_1_percent,1982,0.1,0.2,0.0,0.2,0.0
elderly_headed_hh,top_1_percent,1983,0.0,0.0,0.0,0.0,0.1
elderly_headed_hh,top_1_percent,1984,0.1,0.1,0.0,0.1,0.1
elderly_headed_hh,top_1_percent,1985,0.0,0.0,0.0,0.1,0.1
elderly_headed_hh,top_1_percent,1986,0.1,0.1,0.0,0.1,0.0
elderly_headed_hh,top_1_percent,1987,0.0,0.0,0.0,0.1,0.1
elderly_headed_hh,top_1_percent,1988,0.1,0.0,0.0,0.1,0.3
elderly_headed_hh,top_1_percent,1989,0.1,0.1,0.0,0.2,0.0
elderly_headed_hh,top_1_percent,1990,0.1,0.0,0.0,0.1,0.2
elderly_headed_hh,top_1_percent,1991,0.1,0.1,0.0,0.1,0.0
elderly_headed_hh,top_1_percent,1992,0.2,0.2,0.0,0.4,0.0
elderly_headed_hh,top_1_percent,1993,0.0,0.0,0.0,0.0,0.0
elderly_headed_hh,top_1_percent,1994,0.1,0.3,0.0,0.1,0.0
elderly_headed_hh,top_1_percent,1995,0.1,0.1,0.1,0.4,0.0
elderly_headed_hh,top_1_percent,1996,0.3,0.5,0.0,0.1,0.0
elderly_headed_hh,top_1_percent,1997,0.1,0.2,0.0,0.0,0.0
elderly_headed_hh,top_1_percent,1998,0.3,0.3,0.2,0.2,0.5
elderly_headed_hh,top_1_percent,1999,0.1,0.1,0.0,0.1,0.0
elderly_headed_hh,top_1_percent,2000,0.4,0.5,0.0,0.3,0.0
elderly_headed_hh,top_1_percent,2001,0.2,0.2,0.0,0.3,0.0
elderly_headed_hh,top_1_percent,2002,0.2,0.2,0.1,0.1,0.0
elderly_headed_hh,top_1_percent,2003,0.1,0.2,0.0,0.0,0.0
elderly_headed_hh,top_1_percent,2004,0.3,0.3,0.1,0.2,0.1
elderly_headed_hh,top_1_percent,2005,0.2,0.3,0.1,0.4,0.0
elderly_headed_hh,top_1_percent,2006,0.4,0.5,0.1,0.6,0.2
elderly_headed_hh,top_1_percent,2007,0.2,0.3,0.0,0.1,0.1
elderly_headed_hh,top_1_percent,2008,0.3,0.4,0.1,0.2,0.1
elderly_headed_hh,top_1_percent,2009,0.2,0.2,0.0,0.3,0.1
elderly_headed_hh,top_1_percent,2010,0.3,0.5,0.1,0.4,0.1
elderly_headed_hh,top_1_percent,2011,0.3,0.4,0.1,0.3,0.2
elderly_headed_hh,top_1_percent,2012,0.1,0.2,0.0,0.2,0.1
elderly_headed_hh,top_1_percent,2013,0.2,0.3,0.1,0.2,0.2
elderly_headed_hh,top_1_percent,2014,0.3,0.4,0.1,0.1,0.1
elderly_headed_hh,top_1_percent,2015,0.3,0.4,0.0,0.0,0.1
elderly_headed_hh,top_1_percent,2016,0.2,0.3,0.1,0.0,0.1
elderly_headed_hh,top_1_percent,2017,0.4,0.6,0.1,0.0,0.2
nonelderly_childless_hh,all_quintiles,1979,100.0,100.0,100.0,100.0,100.0
nonelderly_childless_hh,all_quintiles,1980,100.0,100.0,100.0,100.0,100.0
nonelderly_childless_hh,all_quintiles,1981,100.0,100.0,100.0,100.0,100.0
nonelderly_childless_hh,all_quintiles,1982,100.0,100.0,100.0,100.0,100.0
nonelderly_childless_hh,all_quintiles,1983,100.0,100.0,100.0,100.0,100.0
nonelderly_childless_hh,all_quintiles,1984,100.0,100.0,100.0,100.0,100.0
nonelderly_childless_hh,all_quintiles,1985,100.0,100.0,100.0,100.0,100.0
nonelderly_childless_hh,all_quintiles,1986,100.0,100.0,100.0,100.0,100.0
nonelderly_childless_hh,all_quintiles,1987,100.0,100.0,100.0,100.0,100.0
nonelderly_childless_hh,all_quintiles,1988,100.0,100.0,100.0,100.0,100.0
nonelderly_childless_hh,all_quintiles,1989,100.0,100.0,100.0,100.0,100.0
nonelderly_childless_hh,all_quintiles,1990,100.0,100.0,100.0,100.0,100.0
nonelderly_childless_hh,all_quintiles,1991,100.0,100.0,100.0,100.0,100.0
nonelderly_childless_hh,all_quintiles,1992,100.0,100.0,100.0,100.0,100.0
nonelderly_childless_hh,all_quintiles,1993,100.0,100.0,100.0,100.0,100.0
nonelderly_childless_hh,all_quintiles,1994,100.0,100.0,100.0,100.0,100.0
nonelderly_childless_hh,all_quintiles,1995,100.0,100.0,100.0,100.0,100.0
nonelderly_childless_hh,all_quintiles,1996,100.0,100.0,100.0,100.0,100.0
nonelderly_childless_hh,all_quintiles,1997,100.0,100.0,100.0,100.0,100.0
nonelderly_childless_hh,all_quintiles,1998,100.0,100.0,100.0,100.0,100.0
nonelderly_childless_hh,all_quintiles,1999,100.0,100.0,100.0,100.0,100.0
nonelderly_childless_hh,all_quintiles,2000,100.0,100.0,100.0,100.0,100.0
nonelderly_childless_hh,all_quintiles,2001,100.0,100.0,100.0,100.0,100.0
nonelderly_childless_hh,all_quintiles,2002,100.0,100.0,100.0,100.0,100.0
nonelderly_childless_hh,all_quintiles,2003,100.0,100.0,100.0,100.0,100.0
nonelderly_childless_hh,all_quintiles,2004,100.0,100.0,100.0,100.0,100.0
nonelderly_childless_hh,all_quintiles,2005,100.0,100.0,100.0,100.0,100.0
nonelderly_childless_hh,all_quintiles,2006,100.0,100.0,100.0,100.0,100.0
nonelderly_childless_hh,all_quintiles,2007,100.0,100.0,100.0,100.0,100.0
nonelderly_childless_hh,all_quintiles,2008,100.0,100.0,100.0,100.0,100.0
nonelderly_childless_hh,all_quintiles,2009,100.0,100.0,100.0,100.0,100.0
nonelderly_childless_hh,all_quintiles,2010,100.0,100.0,100.0,100.0,100.0
nonelderly_childless_hh,all_quintiles,2011,100.0,100.0,100.0,100.0,100.0
nonelderly_childless_hh,all_quintiles,2012,100.0,100.0,100.0,100.0,100.0
nonelderly_childless_hh,all_quintiles,2013,100.0,100.0,100.0,100.0,100.0
nonelderly_childless_hh,all_quintiles,2014,100.0,100.0,100.0,100.0,100.0
nonelderly_childless_hh,all_quintiles,2015,100.0,100.0,100.0,100.0,100.0
nonelderly_childless_hh,all_quintiles,2016,100.0,100.0,100.0,100.0,100.0
nonelderly_childless_hh,all_quintiles,2017,100.0,100.0,100.0,100.0,100.0
nonelderly_childless_hh,lowest_quintile,1979,69.4,65.1,71.7,69.5,75.3
nonelderly_childless_hh,lowest_quintile,1980,71.8,68.0,75.7,71.5,76.5
nonelderly_childless_hh,lowest_quintile,1981,70.2,65.8,74.0,69.5,76.5
nonelderly_childless_hh,lowest_quintile,1982,72.9,66.9,83.6,69.9,81.4
nonelderly_childless_hh,lowest_quintile,1983,74.2,70.2,80.9,70.5,81.8
nonelderly_childless_hh,lowest_quintile,1984,72.8,69.6,78.1,68.5,81.3
nonelderly_childless_hh,lowest_quintile,1985,73.6,67.9,84.4,68.2,85.6
nonelderly_childless_hh,lowest_quintile,1986,70.5,66.2,83.3,65.7,80.7
nonelderly_childless_hh,lowest_quintile,1987,66.2,63.1,77.6,63.9,71.3
nonelderly_childless_hh,lowest_quintile,1988,67.4,62.1,78.4,68.9,70.3
nonelderly_childless_hh,lowest_quintile,1989,63.7,59.5,76.2,60.4,73.2
nonelderly_childless_hh,lowest_quintile,1990,61.1,56.1,73.4,57.5,71.4
nonelderly_childless_hh,lowest_quintile,1991,61.8,57.3,69.9,61.1,70.3
nonelderly_childless_hh,lowest_quintile,1992,59.4,54.3,63.9,59.4,70.7
nonelderly_childless_hh,lowest_quintile,1993,60.0,56.0,65.8,60.2,67.1
nonelderly_childless_hh,lowest_quintile,1994,60.4,55.2,68.8,63.2,68.0
nonelderly_childless_hh,lowest_quintile,1995,60.9,55.5,72.1,61.4,71.5
nonelderly_childless_hh,lowest_quintile,1996,64.4,58.6,76.9,65.2,77.1
nonelderly_childless_hh,lowest_quintile,1997,64.4,57.2,76.4,68.2,80.7
nonelderly_childless_hh,lowest_quintile,1998,64.4,57.6,79.2,68.2,82.4
nonelderly_childless_hh,lowest_quintile,1999,61.5,55.8,75.3,65.2,81.3
nonelderly_childless_hh,lowest_quintile,2000,62.5,56.7,78.1,66.6,81.7
nonelderly_childless_hh,lowest_quintile,2001,61.7,56.3,79.7,65.9,78.7
nonelderly_childless_hh,lowest_quintile,2002,60.5,55.0,73.6,64.7,81.3
nonelderly_childless_hh,lowest_quintile,2003,59.3,54.4,76.0,62.3,77.8
nonelderly_childless_hh,lowest_quintile,2004,58.8,54.6,74.7,60.1,77.4
nonelderly_childless_hh,lowest_quintile,2005,56.2,51.1,74.7,60.0,74.9
nonelderly_childless_hh,lowest_quintile,2006,53.9,48.9,71.5,60.4,63.8
nonelderly_childless_hh,lowest_quintile,2007,54.1,49.6,71.8,59.3,63.8
nonelderly_childless_hh,lowest_quintile,2008,52.6,47.9,67.9,59.7,61.1
nonelderly_childless_hh,lowest_quintile,2009,51.4,45.9,64.5,60.6,59.8
nonelderly_childless_hh,lowest_quintile,2010,53.1,48.4,61.8,62.0,58.9
nonelderly_childless_hh,lowest_quintile,2011,52.1,46.6,65.3,59.1,59.3
nonelderly_childless_hh,lowest_quintile,2012,52.9,47.3,67.0,61.4,58.1
nonelderly_childless_hh,lowest_quintile,2013,55.7,51.4,65.0,65.4,57.3
nonelderly_childless_hh,lowest_quintile,2014,53.5,49.8,62.9,61.4,59.7
nonelderly_childless_hh,lowest_quintile,2015,53.4,49.5,65.4,62.7,59.0
nonelderly_childless_hh,lowest_quintile,2016,53.2,49.4,65.0,62.0,59.6
nonelderly_childless_hh,lowest_quintile,2017,51.2,47.4,65.2,59.6,58.6
nonelderly_childless_hh,second_quintile,1979,13.5,13.8,16.2,12.6,13.2
nonelderly_childless_hh,second_quintile,1980,13.2,14.9,14.7,11.5,13.0
nonelderly_childless_hh,second_quintile,1981,14.2,15.4,14.8,12.7,14.6
nonelderly_childless_hh,second_quintile,1982,13.3,16.1,10.3,12.6,12.1
nonelderly_childless_hh,second_quintile,1983,11.1,12.7,10.5,10.6,9.9
nonelderly_childless_hh,second_quintile,1984,11.7,14.5,10.2,11.2,9.4
nonelderly_childless_hh,second_quintile,1985,11.4,15.0,8.5,11.0,7.6
nonelderly_childless_hh,second_quintile,1986,15.6,18.4,9.2,17.2,10.8
nonelderly_childless_hh,second_quintile,1987,15.5,17.8,11.9,13.9,16.0
nonelderly_childless_hh,second_quintile,1988,16.3,19.2,11.8,15.2,14.4
nonelderly_childless_hh,second_quintile,1989,17.8,20.0,12.8,19.1,13.1
nonelderly_childless_hh,second_quintile,1990,17.4,19.8,14.2,18.3,12.7
nonelderly_childless_hh,second_quintile,1991,18.3,19.6,17.7,16.8,18.0
nonelderly_childless_hh,second_quintile,1992,20.0,22.4,22.8,16.8,17.5
nonelderly_childless_hh,second_quintile,1993,19.5,21.5,18.8,17.8,17.4
nonelderly_childless_hh,second_quintile,1994,18.5,20.1,18.2,16.2,17.1
nonelderly_childless_hh,second_quintile,1995,20.3,22.2,18.0,19.7,16.6
nonelderly_childless_hh,second_quintile,1996,17.3,19.5,14.3,15.0,14.8
nonelderly_childless_hh,second_quintile,1997,17.8,20.7,13.5,15.6,12.4
nonelderly_childless_hh,second_quintile,1998,17.9,21.2,12.4,14.5,11.6
nonelderly_childless_hh,second_quintile,1999,19.3,22.4,15.5,15.4,11.3
nonelderly_childless_hh,second_quintile,2000,19.8,22.5,14.8,16.8,11.9
nonelderly_childless_hh,second_quintile,2001,20.5,23.5,12.5,16.6,12.9
nonelderly_childless_hh,second_quintile,2002,20.7,23.4,15.7,17.3,12.0
nonelderly_childless_hh,second_quintile,2003,21.3,23.5,15.2,18.4,14.8
nonelderly_childless_hh,second_quintile,2004,22.2,24.1,16.5,19.6,16.3
nonelderly_childless_hh,second_quintile,2005,22.1,24.4,16.3,17.6,17.1
nonelderly_childless_hh,second_quintile,2006,24.9,27.1,18.5,18.5,24.7
nonelderly_childless_hh,second_quintile,2007,24.3,26.0,18.5,19.8,23.4
nonelderly_childless_hh,second_quintile,2008,26.6,28.7,21.9,19.7,26.5
nonelderly_childless_hh,second_quintile,2009,27.2,29.0,23.6,20.8,28.5
nonelderly_childless_hh,second_quintile,2010,27.2,28.6,25.2,21.5,29.4
nonelderly_childless_hh,second_quintile,2011,27.9,30.1,23.9,22.0,27.8
nonelderly_childless_hh,second_quintile,2012,25.9,28.2,22.1,17.7,28.0
nonelderly_childless_hh,second_quintile,2013,25.6,27.1,23.7,18.0,29.9
nonelderly_childless_hh,second_quintile,2014,25.3,26.5,23.4,20.1,26.1
nonelderly_childless_hh,second_quintile,2015,23.8,25.5,19.9,16.3,24.3
nonelderly_childless_hh,second_quintile,2016,23.9,25.1,20.4,18.8,24.3
nonelderly_childless_hh,second_quintile,2017,25.2,26.4,21.1,19.7,26.6
nonelderly_childless_hh,middle_quintile,1979,7.7,8.9,5.8,8.4,5.1
nonelderly_childless_hh,middle_quintile,1980,6.7,8.3,5.5,6.1,5.9
nonelderly_childless_hh,middle_quintile,1981,5.9,7.9,4.7,5.3,4.7
nonelderly_childless_hh,middle_quintile,1982,5.9,6.0,2.3,8.5,3.6
nonelderly_childless_hh,middle_quintile,1983,6.5,7.0,3.6,8.2,4.6
nonelderly_childless_hh,middle_quintile,1984,5.7,6.3,4.8,7.5,2.6
nonelderly_childless_hh,middle_quintile,1985,6.6,8.0,3.6,8.1,3.8
nonelderly_childless_hh,middle_quintile,1986,6.2,6.8,4.0,7.1,4.4
nonelderly_childless_hh,middle_quintile,1987,7.6,8.6,4.0,8.6,5.6
nonelderly_childless_hh,middle_quintile,1988,7.6,8.0,3.1,7.4,8.8
nonelderly_childless_hh,middle_quintile,1989,7.2,8.2,3.9,8.0,5.0
nonelderly_childless_hh,middle_quintile,1990,7.4,8.7,4.3,8.1,5.1
nonelderly_childless_hh,middle_quintile,1991,8.1,9.8,4.9,8.6,4.5
nonelderly_childless_hh,middle_quintile,1992,8.3,9.4,5.4,9.3,5.2
nonelderly_childless_hh,middle_quintile,1993,8.3,8.6,7.4,9.3,6.7
nonelderly_childless_hh,middle_quintile,1994,7.3,8.7,6.0,6.3,5.3
nonelderly_childless_hh,middle_quintile,1995,8.5,10.3,5.2,7.8,5.5
nonelderly_childless_hh,middle_quintile,1996,8.5,9.7,4.8,9.6,4.0
nonelderly_childless_hh,middle_quintile,1997,7.2,9.1,4.0,6.1,3.5
nonelderly_childless_hh,middle_quintile,1998,7.2,8.8,3.6,6.6,2.9
nonelderly_childless_hh,middle_quintile,1999,9.0,10.5,4.8,8.7,2.5
nonelderly_childless_hh,middle_quintile,2000,8.4,10.0,4.0,7.6,2.9
nonelderly_childless_hh,middle_quintile,2001,7.8,9.1,4.2,6.7,3.7
nonelderly_childless_hh,middle_quintile,2002,8.5,10.0,4.7,7.4,2.9
nonelderly_childless_hh,middle_quintile,2003,8.7,10.4,4.2,7.3,3.0
nonelderly_childless_hh,middle_quintile,2004,9.5,10.8,4.0,9.5,3.5
nonelderly_childless_hh,middle_quintile,2005,10.6,12.2,5.2,10.4,3.6
nonelderly_childless_hh,middle_quintile,2006,9.7,11.3,4.8,8.3,5.7
nonelderly_childless_hh,middle_quintile,2007,10.6,12.3,5.1,9.1,5.9
nonelderly_childless_hh,middle_quintile,2008,10.6,12.0,6.0,9.8,6.0
nonelderly_childless_hh,middle_quintile,2009,11.1,13.0,7.1,9.2,6.6
nonelderly_childless_hh,middle_quintile,2010,10.3,12.1,6.6,8.1,7.0
nonelderly_childless_hh,middle_quintile,2011,10.4,12.1,6.5,9.3,6.6
nonelderly_childless_hh,middle_quintile,2012,11.1,12.6,7.1,10.1,8.3
nonelderly_childless_hh,middle_quintile,2013,10.2,11.7,6.4,8.5,7.3
nonelderly_childless_hh,middle_quintile,2014,10.5,11.6,7.2,9.2,8.0
nonelderly_childless_hh,middle_quintile,2015,11.9,13.0,8.0,9.9,9.6
nonelderly_childless_hh,middle_quintile,2016,11.4,12.6,7.6,8.9,9.2
nonelderly_childless_hh,middle_quintile,2017,12.0,13.4,7.2,9.7,8.2
nonelderly_childless_hh,fourth_quintile,1979,5.7,7.2,3.8,5.8,4.1
nonelderly_childless_hh,fourth_quintile,1980,5.0,5.5,2.5,6.4,3.3
nonelderly_childless_hh,fourth_quintile,1981,4.1,5.1,2.3,4.6,2.5
nonelderly_childless_hh,fourth_quintile,1982,3.7,5.2,1.0,4.6,1.2
nonelderly_childless_hh,fourth_quintile,1983,5.0,6.5,1.1,6.6,2.3
nonelderly_childless_hh,fourth_quintile,1984,5.3,5.7,2.6,7.0,3.7
nonelderly_childless_hh,fourth_quintile,1985,4.0,4.6,1.3,6.1,1.1
nonelderly_childless_hh,fourth_quintile,1986,3.7,4.1,1.2,5.0,1.9
nonelderly_childless_hh,fourth_quintile,1987,5.3,5.9,2.0,6.9,3.0
nonelderly_childless_hh,fourth_quintile,1988,4.0,5.4,1.4,4.1,2.4
nonelderly_childless_hh,fourth_quintile,1989,4.8,5.6,1.4,6.4,1.9
nonelderly_childless_hh,fourth_quintile,1990,5.6,6.7,1.6,6.5,3.5
nonelderly_childless_hh,fourth_quintile,1991,5.5,6.7,3.0,5.9,3.0
nonelderly_childless_hh,fourth_quintile,1992,5.6,6.7,3.0,6.7,2.6
nonelderly_childless_hh,fourth_quintile,1993,5.7,7.4,3.2,5.5,2.9
nonelderly_childless_hh,fourth_quintile,1994,6.3,7.9,2.2,6.5,3.4
nonelderly_childless_hh,fourth_quintile,1995,5.0,5.8,2.1,5.8,2.8
nonelderly_childless_hh,fourth_quintile,1996,5.2,6.3,2.3,5.4,2.8
nonelderly_childless_hh,fourth_quintile,1997,5.1,6.3,2.7,5.0,1.5
nonelderly_childless_hh,fourth_quintile,1998,5.5,6.6,1.8,5.8,1.5
nonelderly_childless_hh,fourth_quintile,1999,5.3,6.2,1.0,5.4,1.4
nonelderly_childless_hh,fourth_quintile,2000,5.0,6.1,1.4,4.5,1.4
nonelderly_childless_hh,fourth_quintile,2001,4.7,5.5,1.5,4.9,1.3
nonelderly_childless_hh,fourth_quintile,2002,5.4,6.4,2.5,5.1,1.3
nonelderly_childless_hh,fourth_quintile,2003,5.1,6.0,1.5,5.0,1.2
nonelderly_childless_hh,fourth_quintile,2004,5.6,6.4,2.1,6.0,1.2
nonelderly_childless_hh,fourth_quintile,2005,5.8,6.8,1.2,5.9,1.2
nonelderly_childless_hh,fourth_quintile,2006,6.1,7.1,2.3,5.9,3.0
nonelderly_childless_hh,fourth_quintile,2007,5.6,6.4,2.0,5.4,2.9
nonelderly_childless_hh,fourth_quintile,2008,5.4,6.2,1.2,5.3,3.4
nonelderly_childless_hh,fourth_quintile,2009,5.1,6.2,2.0,4.7,2.4
nonelderly_childless_hh,fourth_quintile,2010,5.1,6.3,3.2,4.1,2.4
nonelderly_childless_hh,fourth_quintile,2011,5.5,6.6,2.4,5.3,3.0
nonelderly_childless_hh,fourth_quintile,2012,5.6,6.7,1.9,5.9,2.9
nonelderly_childless_hh,fourth_quintile,2013,4.8,5.6,2.1,4.6,2.7
nonelderly_childless_hh,fourth_quintile,2014,6.1,7.1,3.5,5.5,3.2
nonelderly_childless_hh,fourth_quintile,2015,6.0,6.7,3.5,6.3,3.6
nonelderly_childless_hh,fourth_quintile,2016,6.3,7.2,3.5,5.0,3.9
nonelderly_childless_hh,fourth_quintile,2017,6.6,7.5,3.4,6.6,3.2
nonelderly_childless_hh,highest_quintile,1979,3.3,4.3,1.7,3.4,2.1
nonelderly_childless_hh,highest_quintile,1980,2.6,2.8,0.9,3.9,1.1
nonelderly_childless_hh,highest_quintile,1981,3.9,4.4,1.1,5.9,0.9
nonelderly_childless_hh,highest_quintile,1982,2.9,4.5,0.8,3.4,0.8
nonelderly_childless_hh,highest_quintile,1983,2.2,2.7,0.5,3.2,0.9
nonelderly_childless_hh,highest_quintile,1984,2.7,2.3,1.5,4.3,1.4
nonelderly_childless_hh,highest_quintile,1985,3.5,3.5,0.7,5.6,1.7
nonelderly_childless_hh,highest_quintile,1986,3.2,3.8,0.7,4.4,1.2
nonelderly_childless_hh,highest_quintile,1987,3.0,2.6,1.8,4.2,2.2
nonelderly_childless_hh,highest_quintile,1988,2.5,3.3,1.4,2.4,1.5
nonelderly_childless_hh,highest_quintile,1989,3.7,4.6,1.5,3.6,2.9
nonelderly_childless_hh,highest_quintile,1990,4.9,5.4,2.1,5.9,3.4
nonelderly_childless_hh,highest_quintile,1991,3.4,4.0,1.4,4.1,1.7
nonelderly_childless_hh,highest_quintile,1992,3.8,4.8,1.7,4.5,1.5
nonelderly_childless_hh,highest_quintile,1993,4.1,4.5,1.9,5.2,2.5
nonelderly_childless_hh,highest_quintile,1994,4.8,6.1,1.3,4.9,2.1
nonelderly_childless_hh,highest_quintile,1995,3.7,4.8,0.9,3.6,1.6
nonelderly_childless_hh,highest_quintile,1996,3.8,5.0,0.7,4.1,0.9
nonelderly_childless_hh,highest_quintile,1997,4.1,5.5,1.0,3.6,0.8
nonelderly_childless_hh,highest_quintile,1998,3.8,4.8,1.2,3.6,0.5
nonelderly_childless_hh,highest_quintile,1999,3.4,3.9,1.0,3.6,0.8
nonelderly_childless_hh,highest_quintile,2000,3.4,4.0,0.5,3.4,0.9
nonelderly_childless_hh,highest_quintile,2001,3.5,4.2,0.5,3.5,0.9
nonelderly_childless_hh,highest_quintile,2002,3.2,3.8,0.9,3.1,0.8
nonelderly_childless_hh,highest_quintile,2003,3.4,3.9,0.6,3.7,0.6
nonelderly_childless_hh,highest_quintile,2004,3.1,3.4,1.5,3.9,1.0
nonelderly_childless_hh,highest_quintile,2005,3.7,4.2,0.6,4.3,1.1
nonelderly_childless_hh,highest_quintile,2006,3.9,4.3,0.8,5.1,1.5
nonelderly_childless_hh,highest_quintile,2007,3.7,4.3,0.6,3.9,1.5
nonelderly_childless_hh,highest_quintile,2008,3.2,3.7,1.1,3.5,1.3
nonelderly_childless_hh,highest_quintile,2009,3.5,4.4,0.8,2.7,1.3
nonelderly_childless_hh,highest_quintile,2010,2.9,3.5,1.6,2.6,1.2
nonelderly_childless_hh,highest_quintile,2011,2.9,3.7,0.7,2.7,1.3
nonelderly_childless_hh,highest_quintile,2012,3.4,4.2,0.7,3.7,1.5
nonelderly_childless_hh,highest_quintile,2013,2.5,3.1,0.9,1.9,1.6
nonelderly_childless_hh,highest_quintile,2014,3.2,3.8,1.5,2.4,1.8
nonelderly_childless_hh,highest_quintile,2015,3.6,4.1,1.8,3.3,2.0
nonelderly_childless_hh,highest_quintile,2016,4.0,4.7,1.7,3.6,1.9
nonelderly_childless_hh,highest_quintile,2017,3.6,4.2,1.7,2.4,1.9
nonelderly_childless_hh,percentiles_81_90,1979,1.7,2.2,1.0,1.7,1.2
nonelderly_childless_hh,percentiles_81_90,1980,1.3,1.8,0.6,1.5,0.5
nonelderly_childless_hh,percentiles_81_90,1981,2.4,2.5,0.6,3.8,0.7
nonelderly_childless_hh,percentiles_81_90,1982,1.6,2.4,0.6,1.9,0.5
nonelderly_childless_hh,percentiles_81_90,1983,0.9,1.4,0.2,1.1,0.4
nonelderly_childless_hh,percentiles_81_90,1984,1.5,1.5,0.6,2.2,0.8
nonelderly_childless_hh,percentiles_81_90,1985,2.3,2.2,0.4,3.7,1.1
nonelderly_childless_hh,percentiles_81_90,1986,2.1,2.4,0.5,3.0,0.7
nonelderly_childless_hh,percentiles_81_90,1987,1.2,1.1,0.7,1.7,0.7
nonelderly_childless_hh,percentiles_81_90,1988,1.3,1.9,0.4,1.3,0.5
nonelderly_childless_hh,percentiles_81_90,1989,1.8,2.5,0.7,1.8,0.8
nonelderly_childless_hh,percentiles_81_90,1990,2.6,3.0,1.0,3.0,1.9
nonelderly_childless_hh,percentiles_81_90,1991,2.0,2.2,0.9,2.4,1.2
nonelderly_childless_hh,percentiles_81_90,1992,2.0,2.5,0.9,2.2,1.0
nonelderly_childless_hh,percentiles_81_90,1993,1.8,2.1,0.7,2.2,1.0
nonelderly_childless_hh,percentiles_81_90,1994,2.8,3.5,0.6,2.9,1.4
nonelderly_childless_hh,percentiles_81_90,1995,2.0,2.6,0.3,2.3,0.7
nonelderly_childless_hh,percentiles_81_90,1996,2.5,3.1,0.4,3.0,0.6
nonelderly_childless_hh,percentiles_81_90,1997,2.4,3.3,0.6,1.9,0.2
nonelderly_childless_hh,percentiles_81_90,1998,2.3,2.9,0.5,2.4,0.3
nonelderly_childless_hh,percentiles_81_90,1999,1.8,1.9,0.6,2.1,0.6
nonelderly_childless_hh,percentiles_81_90,2000,1.9,2.3,0.2,1.9,0.4
nonelderly_childless_hh,percentiles_81_90,2001,1.7,2.1,0.3,1.7,0.4
nonelderly_childless_hh,percentiles_81_90,2002,1.9,2.2,0.5,2.0,0.4
nonelderly_childless_hh,percentiles_81_90,2003,2.0,2.2,0.3,2.3,0.3
nonelderly_childless_hh,percentiles_81_90,2004,2.1,2.3,0.7,2.5,0.6
nonelderly_childless_hh,percentiles_81_90,2005,2.0,2.3,0.2,2.4,0.5
nonelderly_childless_hh,percentiles_81_90,2006,2.4,2.7,0.3,3.2,0.9
nonelderly_childless_hh,percentiles_81_90,2007,2.2,2.5,0.3,2.6,0.9
nonelderly_childless_hh,percentiles_81_90,2008,1.8,2.2,0.5,1.8,0.8
nonelderly_childless_hh,percentiles_81_90,2009,2.0,2.5,0.4,1.5,0.8
nonelderly_childless_hh,percentiles_81_90,2010,1.7,2.1,0.8,1.4,0.6
nonelderly_childless_hh,percentiles_81_90,2011,1.7,2.1,0.4,1.9,0.8
nonelderly_childless_hh,percentiles_81_90,2012,2.1,2.5,0.4,2.4,0.8
nonelderly_childless_hh,percentiles_81_90,2013,1.5,1.8,0.5,1.2,0.9
nonelderly_childless_hh,percentiles_81_90,2014,1.9,2.3,0.7,1.3,1.2
nonelderly_childless_hh,percentiles_81_90,2015,2.1,2.4,1.1,2.0,1.2
nonelderly_childless_hh,percentiles_81_90,2016,2.2,2.7,1.0,1.8,1.0
nonelderly_childless_hh,percentiles_81_90,2017,2.1,2.5,0.8,1.7,1.2
