household_type,income_group,year,federal_tax,individual_income_tax,payroll_tax,corporate_income_tax,excise_tax
elderly_headed_hh,percentiles_96_99,1997,23.9,13.8,2.4,7.0,0.7
elderly_headed_hh,percentiles_96_99,1998,23.2,13.8,2.3,6.4,0.7
elderly_headed_hh,percentiles_96_99,1999,23.8,14.6,2.2,6.2,0.8
elderly_headed_hh,percentiles_96_99,2000,23.5,15.0,2.2,5.7,0.7
elderly_headed_hh,percentiles_96_99,2001,21.6,14.1,2.5,4.4,0.6
elderly_headed_hh,percentiles_96_99,2002,21.3,13.8,2.6,4.4,0.6
elderly_headed_hh,percentiles_96_99,2003,20.8,11.8,2.9,5.4,0.6
elderly_headed_hh,percentiles_96_99,2004,21.3,11.6,2.8,6.1,0.7
elderly_headed_hh,percentiles_96_99,2005,22.4,12.0,2.6,7.2,0.6
elderly_headed_hh,percentiles_96_99,2006,22.5,12.1,2.5,7.4,0.5
elderly_headed_hh,percentiles_96_99,2007,21.7,12.7,2.4,6.1,0.5
elderly_headed_hh,percentiles_96_99,2008,19.6,12.4,3.1,3.6,0.5
elderly_headed_hh,percentiles_96_99,2009,18.1,11.0,3.6,3.1,0.4
elderly_headed_hh,percentiles_96_99,2010,19.6,12.1,3.4,3.7,0.4
elderly_headed_hh,percentiles_96_99,2011,19.8,12.6,3.0,3.7,0.5
elderly_headed_hh,percentiles_96_99,2012,20.7,13.1,3.1,4.0,0.5
elderly_headed_hh,percentiles_96_99,2013,22.0,12.9,3.5,5.0,0.5
elderly_headed_hh,percentiles_96_99,2014,22.2,13.2,3.3,5.3,0.5
elderly_headed_hh,percentiles_96_99,2015,22.2,13.5,3.4,4.9,0.5
elderly_headed_hh,percentiles_96_99,2016,22.1,13.6,3.6,4.4,0.5
elderly_headed_hh,percentiles_96_99,2017,21.5,14.0,3.5,3.5,0.5
elderly_headed_hh,top_1_percent,1979,36.7,21.4,0.4,14.3,0.6
elderly_headed_hh,top_1_percent,1980,35.0,22.5,0.5,11.4,0.5
elderly_headed_hh,top_1_percent,1981,31.7,21.9,0.6,8.8,0.4
elderly_headed_hh,top_1_percent,1982,27.3,20.7,0.8,5.4,0.4
elderly_headed_hh,top_1_percent,1983,26.8,19.0,0.8,6.6,0.4
elderly_headed_hh,top_1_percent,1984,27.8,19.4,0.7,7.3,0.4
elderly_headed_hh,top_1_percent,1985,26.6,19.2,0.7,6.3,0.4
elderly_headed_hh,top_1_percent,1986,24.7,17.9,0.6,5.7,0.5
elderly_headed_hh,top_1_percent,1987,29.1,18.7,0.7,9.2,0.5
elderly_headed_hh,top_1_percent,1988,29.0,19.2,0.6,8.8,0.4
elderly_headed_hh,top_1_percent,1989,27.6,18.0,0.7,8.6,0.3
elderly_headed_hh,top_1_percent,1990,27.4,18.0,0.7,8.3,0.3
elderly_headed_hh,top_1_percent,1991,27.1,17.4,1.0,8.3,0.4
elderly_headed_hh,top_1_percent,1992,28.5,17.9,1.0,9.2,0.4
elderly_headed_hh,top_1_percent,1993,30.9,18.7,1.0,10.8,0.4
elderly_headed_hh,top_1_percent,1994,32.1,18.9,1.2,11.6,0.4
elderly_headed_hh,top_1_percent,1995,33.1,19.8,1.1,11.8,0.4
elderly_headed_hh,top_1_percent,1996,33.3,20.8,1.0,11.1,0.4
elderly_headed_hh,top_1_percent,1997,31.7,20.3,0.9,10.2,0.3
elderly_headed_hh,top_1_percent,1998,29.9,19.6,0.9,9.1,0.3
elderly_headed_hh,top_1_percent,1999,30.1,20.3,0.9,8.4,0.4
elderly_headed_hh,top_1_percent,2000,29.5,20.5,0.9,7.8,0.3
elderly_headed_hh,top_1_percent,2001,29.2,20.6,1.0,7.3,0.3
elderly_headed_hh,top_1_percent,2002,29.4,20.1,1.1,7.9,0.3
elderly_headed_hh,top_1_percent,2003,28.5,16.9,1.0,10.2,0.3
elderly_headed_hh,top_1_percent,2004,28.3,16.2,0.9,10.9,0.4
elderly_headed_hh,top_1_percent,2005,28.8,16.0,0.8,11.6,0.3
elderly_headed_hh,top_1_percent,2006,28.5,15.9,0.8,11.6,0.3
elderly_headed_hh,top_1_percent,2007,26.4,16.1,0.7,9.4,0.2
elderly_headed_hh,top_1_percent,2008,25.9,17.1,1.0,7.5,0.2
elderly_headed_hh,top_1_percent,2009,26.3,17.4,1.4,7.3,0.2
elderly_headed_hh,top_1_percent,2010,27.1,16.9,1.2,8.7,0.2
elderly_headed_hh,top_1_percent,2011,27.3,17.4,1.1,8.6,0.2
elderly_headed_hh,top_1_percent,2012,27.1,17.0,0.9,8.9,0.2
elderly_headed_hh,top_1_percent,2013,31.9,20.5,1.4,9.8,0.2
elderly_headed_hh,top_1_percent,2014,32.2,21.1,1.2,9.7,0.2
elderly_headed_hh,top_1_percent,2015,31.8,21.2,1.4,9.0,0.2
elderly_headed_hh,top_1_percent,2016,31.6,20.9,1.4,9.0,0.3
elderly_headed_hh,top_1_percent,2017,29.6,21.5,1.4,6.4,0.2
nonelderly_childless_hh,all_quintiles,1979,24.6,12.9,7.7,3.1,1.0
nonelderly_childless_hh,all_quintiles,1980,24.8,13.6,7.7,2.5,0.9
nonelderly_childless_hh,all_quintiles,1981,25.1,13.9,8.4,2.0,0.8
nonelderly_childless_hh,all_quintiles,1982,23.3,12.7,8.5,1.3,0.8
nonelderly_childless_hh,all_quintiles,1983,22.7,11.6,8.6,1.6,0.9
nonelderly_childless_hh,all_quintiles,1984,22.6,11.2,8.6,1.8,0.9
nonelderly_childless_hh,all_quintiles,1985,23.1,11.5,8.9,1.7,0.9
nonelderly_childless_hh,all_quintiles,1986,23.1,11.7,8.9,1.7,0.9
nonelderly_childless_hh,all_quintiles,1987,24.0,11.8,9.2,2.1,0.9
nonelderly_childless_hh,all_quintiles,1988,24.1,11.9,9.2,2.2,0.9
nonelderly_childless_hh,all_quintiles,1989,23.9,11.7,9.3,2.0,0.9
nonelderly_childless_hh,all_quintiles,1990,24.0,11.7,9.5,2.0,0.8
nonelderly_childless_hh,all_quintiles,1991,24.1,11.6,9.7,1.8,0.9
nonelderly_childless_hh,all_quintiles,1992,24.1,11.7,9.5,1.9,0.9
nonelderly_childless_hh,all_quintiles,1993,24.5,11.7,9.6,2.3,1.0
nonelderly_childless_hh,all_quintiles,1994,24.9,11.7,9.7,2.4,1.1
nonelderly_childless_hh,all_quintiles,1995,25.1,11.8,9.7,2.5,1.0
nonelderly_childless_hh,all_quintiles,1996,25.3,12.3,9.5,2.6,0.9
nonelderly_childless_hh,all_quintiles,1997,25.4,12.7,9.3,2.6,0.9
nonelderly_childless_hh,all_quintiles,1998,25.1,12.6,9.3,2.3,0.9
nonelderly_childless_hh,all_quintiles,1999,25.3,12.9,9.2,2.3,0.9
nonelderly_childless_hh,all_quintiles,2000,25.2,13.2,9.1,2.2,0.8
nonelderly_childless_hh,all_quintiles,2001,23.9,11.8,9.7,1.5,0.8
nonelderly_childless_hh,all_quintiles,2002,23.0,11.0,9.8,1.4,0.9
nonelderly_childless_hh,all_quintiles,2003,22.3,9.9,9.7,1.8,0.8
nonelderly_childless_hh,all_quintiles,2004,22.5,10.1,9.3,2.3,0.8
nonelderly_childless_hh,all_quintiles,2005,22.9,10.4,8.8,3.0,0.8
nonelderly_childless_hh,all_quintiles,2006,22.9,10.3,8.8,3.1,0.7
nonelderly_childless_hh,all_quintiles,2007,22.3,10.3,9.0,2.5,0.6
nonelderly_childless_hh,all_quintiles,2008,20.7,9.1,9.4,1.6,0.7
nonelderly_childless_hh,all_quintiles,2009,20.2,8.6,9.7,1.3,0.7
nonelderly_childless_hh,all_quintiles,2010,20.6,8.8,9.5,1.6,0.7
nonelderly_childless_hh,all_quintiles,2011,20.3,9.6,8.3,1.7,0.7
nonelderly_childless_hh,all_quintiles,2012,20.9,10.2,8.1,1.9,0.7
nonelderly_childless_hh,all_quintiles,2013,22.7,10.3,9.6,2.0,0.8
nonelderly_childless_hh,all_quintiles,2014,23.1,10.6,9.5,2.2,0.8
nonelderly_childless_hh,all_quintiles,2015,22.9,10.5,9.6,2.0,0.8
nonelderly_childless_hh,all_quintiles,2016,22.9,10.6,9.6,1.9,0.7
nonelderly_childless_hh,all_quintiles,2017,22.9,11.1,9.6,1.4,0.8
nonelderly_childless_hh,lowest_quintile,1979,14.7,2.3,8.2,2.1,2.1
nonelderly_childless_hh,lowest_quintile,1980,14.6,2.8,8.2,1.7,1.8
nonelderly_childless_hh,lowest_quintile,1981,15.3,3.1,9.0,1.4,1.7
nonelderly_childless_hh,lowest_quintile,1982,14.5,2.6,9.2,0.8,1.8
nonelderly_childless_hh,lowest_quintile,1983,15.5,2.7,9.3,1.2,2.3
nonelderly_childless_hh,lowest_quintile,1984,15.6,2.7,9.0,1.6,2.3
nonelderly_childless_hh,lowest_quintile,1985,16.6,2.8,10.0,1.2,2.5
nonelderly_childless_hh,lowest_quintile,1986,15.9,2.3,9.8,1.3,2.5
nonelderly_childless_hh,lowest_quintile,1987,16.5,1.6,10.1,1.7,3.0
nonelderly_childless_hh,lowest_quintile,1988,16.8,1.6,10.8,1.6,2.8
nonelderly_childless_hh,lowest_quintile,1989,16.6,1.8,11.1,1.4,2.3
nonelderly_childless_hh,lowest_quintile,1990,17.3,2.2,11.3,1.4,2.4
nonelderly_childless_hh,lowest_quintile,1991,17.2,2.1,11.2,1.3,2.5
nonelderly_childless_hh,lowest_quintile,1992,17.0,1.7,11.2,1.4,2.7
nonelderly_childless_hh,lowest_quintile,1993,17.2,1.8,11.2,1.5,2.6
nonelderly_childless_hh,lowest_quintile,1994,16.8,1.0,11.1,1.7,3.0
nonelderly_childless_hh,lowest_quintile,1995,16.9,1.2,11.3,1.7,2.6
nonelderly_childless_hh,lowest_quintile,1996,16.3,1.1,11.2,1.7,2.4
nonelderly_childless_hh,lowest_quintile,1997,16.9,1.5,11.5,1.6,2.3
nonelderly_childless_hh,lowest_quintile,1998,16.3,1.2,11.4,1.4,2.3
nonelderly_childless_hh,lowest_quintile,1999,16.1,0.9,11.4,1.4,2.4
nonelderly_childless_hh,lowest_quintile,2000,16.6,1.4,11.5,1.3,2.4
nonelderly_childless_hh,lowest_quintile,2001,15.0,0.2,11.3,1.0,2.5
nonelderly_childless_hh,lowest_quintile,2002,14.4,0.0,11.1,0.9,2.3
nonelderly_childless_hh,lowest_quintile,2003,14.3,-0.4,11.1,1.2,2.5
nonelderly_childless_hh,lowest_quintile,2004,14.4,-0.3,11.1,1.4,2.1
nonelderly_childless_hh,lowest_quintile,2005,15.0,-0.1,11.2,1.6,2.2
nonelderly_childless_hh,lowest_quintile,2006,15.3,-0.2,11.4,1.7,2.3
nonelderly_childless_hh,lowest_quintile,2007,14.6,-0.1,11.5,1.5,1.8
nonelderly_childless_hh,lowest_quintile,2008,11.5,-2.9,11.4,0.9,2.0
nonelderly_childless_hh,lowest_quintile,2009,10.8,-3.1,11.1,0.7,2.0
nonelderly_childless_hh,lowest_quintile,2010,11.4,-2.8,11.1,1.0,2.2
nonelderly_childless_hh,lowest_quintile,2011,11.8,-1.2,9.7,1.0,2.3
nonelderly_childless_hh,lowest_quintile,2012,12.1,-1.0,9.7,1.1,2.4
nonelderly_childless_hh,lowest_quintile,2013,13.9,-1.0,11.3,1.2,2.4
nonelderly_childless_hh,lowest_quintile,2014,13.8,-1.3,11.5,1.2,2.4
nonelderly_childless_hh,lowest_quintile,2015,13.6,-1.2,11.4,1.1,2.2
nonelderly_childless_hh,lowest_quintile,2016,13.7,-1.0,11.6,1.1,2.0
nonelderly_childless_hh,lowest_quintile,2017,13.7,-0.9,11.6,0.9,2.1
nonelderly_childless_hh,second_quintile,1979,18.0,5.7,8.9,1.8,1.6
nonelderly_childless_hh,second_quintile,1980,18.1,6.3,8.8,1.6,1.4
nonelderly_childless_hh,second_quintile,1981,18.7,6.7,9.5,1.2,1.3
nonelderly_childless_hh,second_quintile,1982,17.4,5.9,9.5,0.8,1.3
nonelderly_childless_hh,second_quintile,1983,17.2,5.4,9.3,1.0,1.5
nonelderly_childless_hh,second_quintile,1984,17.7,5.5,9.4,1.2,1.5
nonelderly_childless_hh,second_quintile,1985,18.2,5.6,10.1,1.0,1.5
nonelderly_childless_hh,second_quintile,1986,18.3,5.5,10.2,1.0,1.5
nonelderly_childless_hh,second_quintile,1987,18.1,4.8,10.3,1.4,1.6
nonelderly_childless_hh,second_quintile,1988,18.6,4.9,10.8,1.3,1.6
nonelderly_childless_hh,second_quintile,1989,18.4,4.9,10.8,1.2,1.4
nonelderly_childless_hh,second_quintile,1990,18.7,5.1,11.0,1.2,1.5
nonelderly_childless_hh,second_quintile,1991,18.5,4.9,10.9,1.1,1.6
nonelderly_childless_hh,second_quintile,1992,18.3,4.7,10.8,1.1,1.7
nonelderly_childless_hh,second_quintile,1993,18.5,4.7,10.7,1.3,1.7
nonelderly_childless_hh,second_quintile,1994,18.5,4.4,10.8,1.4,2.0
nonelderly_childless_hh,second_quintile,1995,18.8,4.6,10.9,1.5,1.8
nonelderly_childless_hh,second_quintile,1996,18.5,4.6,10.8,1.5,1.6
nonelderly_childless_hh,second_quintile,1997,18.6,4.7,10.9,1.4,1.6
nonelderly_childless_hh,second_quintile,1998,18.2,4.5,10.9,1.2,1.5
nonelderly_childless_hh,second_quintile,1999,18.4,4.4,11.1,1.2,1.6
nonelderly_childless_hh,second_quintile,2000,18.3,4.6,10.9,1.2,1.5
nonelderly_childless_hh,second_quintile,2001,16.7,3.4,11.1,0.8,1.5
nonelderly_childless_hh,second_quintile,2002,16.1,2.9,10.9,0.7,1.5
nonelderly_childless_hh,second_quintile,2003,15.7,2.5,10.8,1.0,1.5
nonelderly_childless_hh,second_quintile,2004,15.9,2.6,10.8,1.1,1.4
nonelderly_childless_hh,second_quintile,2005,16.2,2.7,10.7,1.4,1.3
nonelderly_childless_hh,second_quintile,2006,16.3,2.7,10.7,1.6,1.3
nonelderly_childless_hh,second_quintile,2007,16.3,3.0,10.9,1.3,1.1
nonelderly_childless_hh,second_quintile,2008,13.4,0.7,10.9,0.8,1.1
nonelderly_childless_hh,second_quintile,2009,12.9,0.5,10.6,0.6,1.1
nonelderly_childless_hh,second_quintile,2010,13.2,0.7,10.4,0.8,1.2
nonelderly_childless_hh,second_quintile,2011,13.1,1.8,9.2,0.9,1.2
nonelderly_childless_hh,second_quintile,2012,13.5,2.0,9.2,0.9,1.2
nonelderly_childless_hh,second_quintile,2013,15.2,2.1,10.8,1.0,1.3
nonelderly_childless_hh,second_quintile,2014,15.3,2.0,10.9,1.1,1.4
nonelderly_childless_hh,second_quintile,2015,15.3,2.0,11.0,1.0,1.3
nonelderly_childless_hh,second_quintile,2016,15.5,2.2,11.1,1.0,1.2
nonelderly_childless_hh,second_quintile,2017,15.5,2.4,11.2,0.7,1.2
nonelderly_childless_hh,middle_quintile,1979,20.8,8.4,9.3,1.8,1.2
nonelderly_childless_hh,middle_quintile,1980,21.0,9.1,9.3,1.5,1.1
nonelderly_childless_hh,middle_quintile,1981,21.6,9.5,9.9,1.2,1.0
nonelderly_childless_hh,middle_quintile,1982,20.2,8.5,9.9,0.8,1.0
nonelderly_childless_hh,middle_quintile,1983,19.7,7.8,9.7,1.0,1.1
nonelderly_childless_hh,middle_quintile,1984,20.0,7.7,10.0,1.2,1.2
nonelderly_childless_hh,middle_quintile,1985,20.7,7.9,10.6,1.0,1.2
nonelderly_childless_hh,middle_quintile,1986,20.8,7.9,10.7,1.1,1.1
nonelderly_childless_hh,middle_quintile,1987,20.4,7.2,10.7,1.4,1.2
nonelderly_childless_hh,middle_quintile,1988,20.5,7.0,11.0,1.3,1.2
nonelderly_childless_hh,middle_quintile,1989,20.6,7.2,11.1,1.3,1.1
nonelderly_childless_hh,middle_quintile,1990,20.9,7.3,11.3,1.2,1.1
nonelderly_childless_hh,middle_quintile,1991,20.6,7.1,11.1,1.1,1.2
nonelderly_childless_hh,middle_quintile,1992,20.4,6.9,11.1,1.1,1.3
nonelderly_childless_hh,middle_quintile,1993,20.4,6.8,10.9,1.3,1.3
nonelderly_childless_hh,middle_quintile,1994,20.6,6.7,11.0,1.4,1.5
nonelderly_childless_hh,middle_quintile,1995,20.6,6.7,11.1,1.5,1.4
nonelderly_childless_hh,middle_quintile,1996,20.6,6.7,11.1,1.5,1.3
nonelderly_childless_hh,middle_quintile,1997,20.7,6.9,11.2,1.4,1.2
nonelderly_childless_hh,middle_quintile,1998,20.5,6.8,11.2,1.3,1.2
nonelderly_childless_hh,middle_quintile,1999,20.6,6.8,11.2,1.3,1.3
nonelderly_childless_hh,middle_quintile,2000,20.3,6.8,11.2,1.2,1.2
nonelderly_childless_hh,middle_quintile,2001,18.8,5.6,11.2,0.8,1.1
nonelderly_childless_hh,middle_quintile,2002,18.3,5.3,11.1,0.7,1.2
nonelderly_childless_hh,middle_quintile,2003,18.0,4.9,11.0,0.9,1.1
nonelderly_childless_hh,middle_quintile,2004,18.1,4.9,10.9,1.1,1.1
nonelderly_childless_hh,middle_quintile,2005,18.2,4.9,10.8,1.5,1.1
nonelderly_childless_hh,middle_quintile,2006,18.4,5.0,10.8,1.6,1.0
nonelderly_childless_hh,middle_quintile,2007,18.1,5.1,10.8,1.3,0.9
nonelderly_childless_hh,middle_quintile,2008,15.6,3.2,10.8,0.8,0.8
nonelderly_childless_hh,middle_quintile,2009,15.2,3.0,10.6,0.6,0.9
nonelderly_childless_hh,middle_quintile,2010,15.5,3.4,10.4,0.8,0.9
nonelderly_childless_hh,middle_quintile,2011,15.2,4.3,9.1,0.9,0.9
nonelderly_childless_hh,middle_quintile,2012,15.6,4.5,9.2,0.9,1.0
nonelderly_childless_hh,middle_quintile,2013,17.2,4.5,10.6,1.0,1.0
nonelderly_childless_hh,middle_quintile,2014,17.3,4.4,10.7,1.1,1.1
nonelderly_childless_hh,middle_quintile,2015,17.5,4.5,10.9,1.1,1.0
nonelderly_childless_hh,middle_quintile,2016,17.4,4.6,10.9,1.0,1.0
nonelderly_childless_hh,middle_quintile,2017,17.5,4.7,11.0,0.7,1.0
nonelderly_childless_hh,fourth_quintile,1979,23.2,11.0,9.3,1.9,1.0
nonelderly_childless_hh,fourth_quintile,1980,23.5,11.7,9.3,1.7,0.9
nonelderly_childless_hh,fourth_quintile,1981,24.3,12.2,10.1,1.3,0.8
nonelderly_childless_hh,fourth_quintile,1982,22.9,11.2,10.1,0.8,0.8
nonelderly_childless_hh,fourth_quintile,1983,22.3,10.2,10.1,1.0,1.0
nonelderly_childless_hh,fourth_quintile,1984,22.3,9.8,10.3,1.2,1.0
nonelderly_childless_hh,fourth_quintile,1985,22.7,9.9,10.8,1.1,0.9
nonelderly_childless_hh,fourth_quintile,1986,22.9,9.9,11.0,1.1,0.9
nonelderly_childless_hh,fourth_quintile,1987,22.5,9.2,10.9,1.4,1.0
nonelderly_childless_hh,fourth_quintile,1988,22.9,9.2,11.3,1.4,1.0
nonelderly_childless_hh,fourth_quintile,1989,22.8,9.3,11.2,1.3,0.9
nonelderly_childless_hh,fourth_quintile,1990,22.9,9.2,11.5,1.2,0.9
nonelderly_childless_hh,fourth_quintile,1991,22.7,9.2,11.4,1.2,1.0
nonelderly_childless_hh,fourth_quintile,1992,22.4,8.8,11.3,1.2,1.0
nonelderly_childless_hh,fourth_quintile,1993,22.4,8.7,11.3,1.4,1.0
nonelderly_childless_hh,fourth_quintile,1994,22.6,8.7,11.3,1.5,1.1
nonelderly_childless_hh,fourth_quintile,1995,22.6,8.7,11.3,1.6,1.1
nonelderly_childless_hh,fourth_quintile,1996,22.8,8.9,11.4,1.6,1.0
nonelderly_childless_hh,fourth_quintile,1997,23.0,9.0,11.5,1.5,1.0
nonelderly_childless_hh,fourth_quintile,1998,22.9,9.1,11.5,1.4,1.0
nonelderly_childless_hh,fourth_quintile,1999,22.9,9.1,11.5,1.3,1.0
nonelderly_childless_hh,fourth_quintile,2000,22.8,9.2,11.4,1.3,0.9
nonelderly_childless_hh,fourth_quintile,2001,21.5,8.2,11.5,0.9,0.9
nonelderly_childless_hh,fourth_quintile,2002,20.8,7.8,11.3,0.8,0.9
nonelderly_childless_hh,fourth_quintile,2003,20.2,7.1,11.2,1.0,0.9
nonelderly_childless_hh,fourth_quintile,2004,20.2,7.0,11.1,1.2,0.9
nonelderly_childless_hh,fourth_quintile,2005,20.5,7.1,11.0,1.6,0.8
nonelderly_childless_hh,fourth_quintile,2006,20.5,7.1,11.0,1.7,0.8
nonelderly_childless_hh,fourth_quintile,2007,20.3,7.2,11.0,1.5,0.7
nonelderly_childless_hh,fourth_quintile,2008,18.4,5.8,11.1,0.9,0.6
nonelderly_childless_hh,fourth_quintile,2009,17.9,5.6,10.9,0.7,0.6
nonelderly_childless_hh,fourth_quintile,2010,18.1,5.9,10.7,0.9,0.6
nonelderly_childless_hh,fourth_quintile,2011,17.9,6.9,9.4,0.9,0.7
nonelderly_childless_hh,fourth_quintile,2012,18.3,7.1,9.5,1.0,0.7
nonelderly_childless_hh,fourth_quintile,2013,20.0,7.2,11.0,1.2,0.7
nonelderly_childless_hh,fourth_quintile,2014,20.3,7.2,11.1,1.2,0.8
nonelderly_childless_hh,fourth_quintile,2015,20.4,7.3,11.1,1.2,0.8
nonelderly_childless_hh,fourth_quintile,2016,20.4,7.4,11.2,1.0,0.7
nonelderly_childless_hh,fourth_quintile,2017,20.2,7.4,11.2,0.8,0.8
nonelderly_childless_hh,highest_quintile,1979,27.4,16.1,6.5,4.0,0.8
nonelderly_childless_hh,highest_quintile,1980,27.4,16.9,6.6,3.2,0.7
nonelderly_childless_hh,highest_quintile,1981,27.3,17.0,7.2,2.6,0.6
nonelderly_childless_hh,highest_quintile,1982,25.0,15.5,7.4,1.6,0.6
nonelderly_childless_hh,highest_quintile,1983,24.3,14.2,7.4,2.0,0.7
nonelderly_childless_hh,highest_quintile,1984,24.1,13.7,7.5,2.2,0.7
nonelderly_childless_hh,highest_quintile,1985,24.4,14.0,7.6,2.1,0.7
nonelderly_childless_hh,highest_quintile,1986,24.2,14.1,7.5,2.1,0.6
nonelderly_childless_hh,highest_quintile,1987,26.0,14.8,7.9,2.6,0.7
nonelderly_childless_hh,highest_quintile,1988,25.8,14.9,7.7,2.6,0.6
nonelderly_childless_hh,highest_quintile,1989,25.5,14.6,7.8,2.5,0.6
nonelderly_childless_hh,highest_quintile,1990,25.5,14.6,7.9,2.5,0.6
nonelderly_childless_hh,highest_quintile,1991,25.8,14.5,8.4,2.2,0.7
nonelderly_childless_hh,highest_quintile,1992,26.0,14.8,8.1,2.4,0.6
nonelderly_childless_hh,highest_quintile,1993,26.9,15.0,8.3,2.8,0.7
nonelderly_childless_hh,highest_quintile,1994,27.4,15.1,8.5,3.0,0.7
nonelderly_childless_hh,highest_quintile,1995,27.8,15.4,8.4,3.2,0.7
nonelderly_childless_hh,highest_quintile,1996,28.0,16.0,8.2,3.2,0.6
nonelderly_childless_hh,highest_quintile,1997,28.1,16.4,7.9,3.2,0.6
nonelderly_childless_hh,highest_quintile,1998,27.8,16.5,7.7,3.0,0.6
nonelderly_childless_hh,highest_quintile,1999,28.1,16.9,7.7,2.9,0.6
nonelderly_childless_hh,highest_quintile,2000,28.0,17.3,7.5,2.8,0.5
nonelderly_childless_hh,highest_quintile,2001,26.9,16.1,8.3,2.0,0.5
nonelderly_childless_hh,highest_quintile,2002,26.1,15.1,8.6,1.8,0.6
nonelderly_childless_hh,highest_quintile,2003,25.0,13.5,8.5,2.4,0.6
nonelderly_childless_hh,highest_quintile,2004,25.2,13.7,7.9,3.0,0.5
nonelderly_childless_hh,highest_quintile,2005,25.6,14.0,7.2,3.9,0.5
nonelderly_childless_hh,highest_quintile,2006,25.6,13.9,7.2,4.0,0.4
nonelderly_childless_hh,highest_quintile,2007,25.0,14.0,7.4,3.2,0.4
nonelderly_childless_hh,highest_quintile,2008,24.0,13.5,7.9,2.1,0.4
nonelderly_childless_hh,highest_quintile,2009,23.6,13.0,8.5,1.7,0.4
nonelderly_childless_hh,highest_quintile,2010,24.2,13.3,8.2,2.2,0.4
nonelderly_childless_hh,highest_quintile,2011,23.6,13.8,7.2,2.2,0.4
nonelderly_childless_hh,highest_quintile,2012,24.1,14.2,6.9,2.6,0.4
nonelderly_childless_hh,highest_quintile,2013,26.3,14.9,8.3,2.7,0.5
nonelderly_childless_hh,highest_quintile,2014,26.7,15.3,8.0,2.9,0.5
nonelderly_childless_hh,highest_quintile,2015,26.6,15.3,8.2,2.6,0.5
nonelderly_childless_hh,highest_quintile,2016,26.6,15.4,8.1,2.6,0.5
nonelderly_childless_hh,highest_quintile,2017,26.4,15.9,8.1,1.9,0.5
nonelderly_childless_hh,percentiles_81_90,1979,25.0,13.0,8.8,2.2,0.9
nonelderly_childless_hh,percentiles_81_90,1980,25.5,14.0,8.9,1.8,0.8
nonelderly_childless_hh,percentiles_81_90,1981,26.1,14.4,9.5,1.5,0.7
nonelderly_childless_hh,percentiles_81_90,1982,24.4,13.2,9.6,0.9,0.7
nonelderly_childless_hh,percentiles_81_90,1983,23.6,11.8,9.8,1.1,0.8
nonelderly_childless_hh,percentiles_81_90,1984,23.6,11.4,10.1,1.3,0.8
nonelderly_childless_hh,percentiles_81_90,1985,23.9,11.5,10.4,1.2,0.8
nonelderly_childless_hh,percentiles_81_90,1986,24.2,11.6,10.7,1.2,0.8
nonelderly_childless_hh,percentiles_81_90,1987,24.2,11.2,10.6,1.5,0.8
nonelderly_childless_hh,percentiles_81_90,1988,24.4,11.1,11.0,1.4,0.8
nonelderly_childless_hh,percentiles_81_90,1989,24.4,11.3,10.9,1.4,0.8
nonelderly_childless_hh,percentiles_81_90,1990,24.3,11.1,11.1,1.3,0.8
nonelderly_childless_hh,percentiles_81_90,1991,24.1,11.0,11.1,1.2,0.8
nonelderly_childless_hh,percentiles_81_90,1992,24.1,10.8,11.1,1.3,0.9
nonelderly_childless_hh,percentiles_81_90,1993,24.0,10.5,11.1,1.5,0.9
nonelderly_childless_hh,percentiles_81_90,1994,24.3,10.7,11.2,1.5,0.9
nonelderly_childless_hh,percentiles_81_90,1995,24.5,10.8,11.1,1.7,0.9
nonelderly_childless_hh,percentiles_81_90,1996,24.6,10.9,11.1,1.8,0.8
nonelderly_childless_hh,percentiles_81_90,1997,24.8,11.1,11.2,1.7,0.8
nonelderly_childless_hh,percentiles_81_90,1998,24.7,11.2,11.2,1.5,0.8
nonelderly_childless_hh,percentiles_81_90,1999,24.8,11.3,11.2,1.5,0.9
nonelderly_childless_hh,percentiles_81_90,2000,24.7,11.5,11.1,1.4,0.8
nonelderly_childless_hh,percentiles_81_90,2001,23.6,10.5,11.4,1.0,0.7
nonelderly_childless_hh,percentiles_81_90,2002,22.9,10.0,11.2,0.9,0.7
nonelderly_childless_hh,percentiles_81_90,2003,22.1,9.0,11.2,1.1,0.7
nonelderly_childless_hh,percentiles_81_90,2004,22.0,9.0,10.9,1.3,0.7
nonelderly_childless_hh,percentiles_81_90,2005,22.1,8.8,10.9,1.7,0.7
nonelderly_childless_hh,percentiles_81_90,2006,22.4,9.0,10.8,1.9,0.6
nonelderly_childless_hh,percentiles_81_90,2007,22.1,9.1,10.8,1.6,0.6
nonelderly_childless_hh,percentiles_81_90,2008,20.6,8.1,10.9,1.0,0.5
nonelderly_childless_hh,percentiles_81_90,2009,20.2,7.9,11.0,0.8,0.5
nonelderly_childless_hh,percentiles_81_90,2010,20.8,8.4,10.9,1.0,0.5
nonelderly_childless_hh,percentiles_81_90,2011,20.2,9.1,9.5,1.0,0.5
nonelderly_childless_hh,percentiles_81_90,2012,20.5,9.3,9.5,1.1,0.6
nonelderly_childless_hh,percentiles_81_90,2013,22.5,9.6,11.1,1.3,0.6
nonelderly_childless_hh,percentiles_81_90,2014,22.7,9.6,10.9,1.4,0.7
nonelderly_childless_hh,percentiles_81_90,2015,22.9,9.9,11.0,1.3,0.7
