household_type,income_group,year,all_means_tested_transfers,medicaid_and_chip,snap,ssi,other_transfers
elderly_headed_hh,percentiles_96_99,1999,1.3,1.7,0.4,0.9,0.8
elderly_headed_hh,percentiles_96_99,2000,1.7,2.2,0.2,1.4,0.3
elderly_headed_hh,percentiles_96_99,2001,1.1,1.5,0.1,0.8,0.1
elderly_headed_hh,percentiles_96_99,2002,1.1,1.3,0.4,1.3,0.2
elderly_headed_hh,percentiles_96_99,2003,1.3,1.7,0.3,0.9,0.1
elderly_headed_hh,percentiles_96_99,2004,1.2,1.5,0.3,0.9,0.1
elderly_headed_hh,percentiles_96_99,2005,1.2,1.6,0.2,1.2,0.1
elderly_headed_hh,percentiles_96_99,2006,1.7,2.3,0.2,1.3,0.8
elderly_headed_hh,percentiles_96_99,2007,2.5,3.3,0.3,1.8,1.6
elderly_headed_hh,percentiles_96_99,2008,1.7,2.3,0.2,1.0,0.9
elderly_headed_hh,percentiles_96_99,2009,1.3,1.8,0.2,1.0,0.7
elderly_headed_hh,percentiles_96_99,2010,1.3,1.9,0.3,1.3,0.5
elderly_headed_hh,percentiles_96_99,2011,0.8,1.1,0.2,0.6,0.4
elderly_headed_hh,percentiles_96_99,2012,0.8,1.1,0.1,1.0,0.5
elderly_headed_hh,percentiles_96_99,2013,1.3,1.8,0.3,1.4,0.6
elderly_headed_hh,percentiles_96_99,2014,1.2,1.5,0.8,1.0,0.7
elderly_headed_hh,percentiles_96_99,2015,1.1,1.6,0.3,0.5,0.7
elderly_headed_hh,percentiles_96_99,2016,1.1,1.7,0.2,0.6,0.6
elderly_headed_hh,percentiles_96_99,2017,1.0,1.4,0.4,0.7,0.6
elderly_headed_hh,top_1_percent,1979,0.2,0.3,0.0,0.2,0.0
elderly_headed_hh,top_1_percent,1980,0.0,0.0,0.0,0.1,0.0
elderly_headed_hh,top_1_percent,1981,0.1,0.1,0.0,0.1,0.1
elderly_headed_hh,top_1_percent,1982,0.1,0.2,0.0,0.2,0.0
elderly_headed_hh,top_1_percent,1983,0.0,0.0,0.0,0.0,0.0
elderly_headed_hh,top_1_percent,1984,0.1,0.1,0.0,0.1,0.1
elderly_headed_hh,top_1_percent,1985,0.1,0.1,0.0,0.1,0.1
elderly_headed_hh,top_1_percent,1986,0.1,0.1,0.0,0.1,0.0
elderly_headed_hh,top_1_percent,1987,0.0,0.0,0.0,0.1,0.0
elderly_headed_hh,top_1_percent,1988,0.1,0.0,0.0,0.1,0.3
elderly_headed_hh,top_1_percent,1989,0.1,0.1,0.0,0.2,0.0
elderly_headed_hh,top_1_percent,1990,0.2,0.0,0.0,0.1,0.8
elderly_headed_hh,top_1_percent,1991,0.1,0.1,0.0,0.1,0.0
elderly_headed_hh,top_1_percent,1992,0.2,0.2,0.0,0.3,0.0
elderly_headed_hh,top_1_percent,1993,0.0,0.0,0.0,0.0,0.0
elderly_headed_hh,top_1_percent,1994,0.2,0.4,0.0,0.1,0.0
elderly_headed_hh,top_1_percent,1995,0.1,0.1,0.1,0.4,0.0
elderly_headed_hh,top_1_percent,1996,0.3,0.5,0.0,0.1,0.0
elderly_headed_hh,top_1_percent,1997,0.1,0.2,0.0,0.0,0.0
elderly_headed_hh,top_1_percent,1998,0.4,0.3,0.2,0.2,0.7
elderly_headed_hh,top_1_percent,1999,0.1,0.1,0.0,0.1,0.0
elderly_headed_hh,top_1_percent,2000,0.5,0.6,0.0,0.3,0.1
elderly_headed_hh,top_1_percent,2001,0.2,0.3,0.0,0.4,0.1
elderly_headed_hh,top_1_percent,2002,0.2,0.3,0.1,0.2,0.0
elderly_headed_hh,top_1_percent,2003,0.2,0.3,0.0,0.0,0.0
elderly_headed_hh,top_1_percent,2004,0.3,0.4,0.1,0.2,0.1
elderly_headed_hh,top_1_percent,2005,0.3,0.3,0.1,0.4,0.0
elderly_headed_hh,top_1_percent,2006,0.4,0.5,0.1,0.6,0.2
elderly_headed_hh,top_1_percent,2007,0.2,0.3,0.0,0.1,0.2
elderly_headed_hh,top_1_percent,2008,0.4,0.5,0.1,0.2,0.2
elderly_headed_hh,top_1_percent,2009,0.2,0.3,0.0,0.3,0.1
elderly_headed_hh,top_1_percent,2010,0.3,0.5,0.1,0.4,0.1
elderly_headed_hh,top_1_percent,2011,0.4,0.5,0.1,0.3,0.2
elderly_headed_hh,top_1_percent,2012,0.2,0.2,0.0,0.2,0.2
elderly_headed_hh,top_1_percent,2013,0.3,0.4,0.1,0.2,0.2
elderly_headed_hh,top_1_percent,2014,0.3,0.4,0.1,0.1,0.1
elderly_headed_hh,top_1_percent,2015,0.3,0.4,0.0,0.1,0.1
elderly_headed_hh,top_1_percent,2016,0.2,0.3,0.1,0.0,0.1
elderly_headed_hh,top_1_percent,2017,0.4,0.7,0.1,0.1,0.2
nonelderly_childless_hh,all_quintiles,1979,100.0,100.0,100.0,100.0,100.0
nonelderly_childless_hh,all_quintiles,1980,100.0,100.0,100.0,100.0,100.0
nonelderly_childless_hh,all_quintiles,1981,100.0,100.0,100.0,100.0,100.0
nonelderly_childless_hh,all_quintiles,1982,100.0,100.0,100.0,100.0,100.0
nonelderly_childless_hh,all_quintiles,1983,100.0,100.0,100.0,100.0,100.0
nonelderly_childless_hh,all_quintiles,1984,100.0,100.0,100.0,100.0,100.0
nonelderly_childless_hh,all_quintiles,1985,100.0,100.0,100.0,100.0,100.0
nonelderly_childless_hh,all_quintiles,1986,100.0,100.0,100.0,100.0,100.0
nonelderly_childless_hh,all_quintiles,1987,100.0,100.0,100.0,100.0,100.0
nonelderly_childless_hh,all_quintiles,1988,100.0,100.0,100.0,100.0,100.0
nonelderly_childless_hh,all_quintiles,1989,100.0,100.0,100.0,100.0,100.0
nonelderly_childless_hh,all_quintiles,1990,100.0,100.0,100.0,100.0,100.0
nonelderly_childless_hh,all_quintiles,1991,100.0,100.0,100.0,100.0,100.0
nonelderly_childless_hh,all_quintiles,1992,100.0,100.0,100.0,100.0,100.0
nonelderly_childless_hh,all_quintiles,1993,100.0,100.0,100.0,100.0,100.0
nonelderly_childless_hh,all_quintiles,1994,100.0,100.0,100.0,100.0,100.0
nonelderly_childless_hh,all_quintiles,1995,100.0,100.0,100.0,100.0,100.0
nonelderly_childless_hh,all_quintiles,1996,100.0,100.0,100.0,100.0,100.0
nonelderly_childless_hh,all_quintiles,1997,100.0,100.0,100.0,100.0,100.0
nonelderly_childless_hh,all_quintiles,1998,100.0,100.0,100.0,100.0,100.0
nonelderly_childless_hh,all_quintiles,1999,100.0,100.0,100.0,100.0,100.0
nonelderly_childless_hh,all_quintiles,2000,100.0,100.0,100.0,100.0,100.0
nonelderly_childless_hh,all_quintiles,2001,100.0,100.0,100.0,100.0,100.0
nonelderly_childless_hh,all_quintiles,2002,100.0,100.0,100.0,100.0,100.0
nonelderly_childless_hh,all_quintiles,2003,100.0,100.0,100.0,100.0,100.0
nonelderly_childless_hh,all_quintiles,2004,100.0,100.0,100.0,100.0,100.0
nonelderly_childless_hh,all_quintiles,2005,100.0,100.0,100.0,100.0,100.0
nonelderly_childless_hh,all_quintiles,2006,100.0,100.0,100.0,100.0,100.0
nonelderly_childless_hh,all_quintiles,2007,100.0,100.0,100.0,100.0,100.0
nonelderly_childless_hh,all_quintiles,2008,100.0,100.0,100.0,100.0,100.0
nonelderly_childless_hh,all_quintiles,2009,100.0,100.0,100.0,100.0,100.0
nonelderly_childless_hh,all_quintiles,2010,100.0,100.0,100.0,100.0,100.0
nonelderly_childless_hh,all_quintiles,2011,100.0,100.0,100.0,100.0,100.0
nonelderly_childless_hh,all_quintiles,2012,100.0,100.0,100.0,100.0,100.0
nonelderly_childless_hh,all_quintiles,2013,100.0,100.0,100.0,100.0,100.0
nonelderly_childless_hh,all_quintiles,2014,100.0,100.0,100.0,100.0,100.0
nonelderly_childless_hh,all_quintiles,2015,100.0,100.0,100.0,100.0,100.0
nonelderly_childless_hh,all_quintiles,2016,100.0,100.0,100.0,100.0,100.0
nonelderly_childless_hh,all_quintiles,2017,100.0,100.0,100.0,100.0,100.0
nonelderly_childless_hh,lowest_quintile,1979,35.8,35.0,52.7,29.9,38.7
nonelderly_childless_hh,lowest_quintile,1980,33.0,31.6,54.0,25.0,37.3
nonelderly_childless_hh,lowest_quintile,1981,35.9,33.6,58.2,27.5,39.5
nonelderly_childless_hh,lowest_quintile,1982,34.0,29.9,63.1,23.7,39.5
nonelderly_childless_hh,lowest_quintile,1983,32.7,30.0,59.3,21.8,38.6
nonelderly_childless_hh,lowest_quintile,1984,36.3,34.5,59.8,26.6,42.1
nonelderly_childless_hh,lowest_quintile,1985,33.2,30.1,63.0,24.1,37.6
nonelderly_childless_hh,lowest_quintile,1986,32.0,29.8,60.4,23.0,39.4
nonelderly_childless_hh,lowest_quintile,1987,24.4,22.5,52.5,16.4,30.3
nonelderly_childless_hh,lowest_quintile,1988,20.9,18.2,53.9,11.1,28.5
nonelderly_childless_hh,lowest_quintile,1989,19.2,17.5,49.4,10.1,26.0
nonelderly_childless_hh,lowest_quintile,1990,18.4,15.9,45.5,10.7,24.0
nonelderly_childless_hh,lowest_quintile,1991,17.4,14.3,42.4,12.2,21.9
nonelderly_childless_hh,lowest_quintile,1992,15.5,12.4,39.5,8.8,20.7
nonelderly_childless_hh,lowest_quintile,1993,15.8,12.7,39.4,9.6,21.3
nonelderly_childless_hh,lowest_quintile,1994,16.5,14.1,40.3,12.4,18.6
nonelderly_childless_hh,lowest_quintile,1995,17.7,16.7,42.7,12.4,17.5
nonelderly_childless_hh,lowest_quintile,1996,20.5,18.3,43.8,17.4,22.4
nonelderly_childless_hh,lowest_quintile,1997,20.5,19.1,41.1,18.2,22.0
nonelderly_childless_hh,lowest_quintile,1998,19.1,18.3,39.3,15.8,22.0
nonelderly_childless_hh,lowest_quintile,1999,19.0,18.2,35.6,16.0,23.7
nonelderly_childless_hh,lowest_quintile,2000,18.4,17.1,38.2,14.8,24.6
nonelderly_childless_hh,lowest_quintile,2001,17.0,15.7,38.2,13.4,24.0
nonelderly_childless_hh,lowest_quintile,2002,14.8,13.5,35.4,12.2,19.6
nonelderly_childless_hh,lowest_quintile,2003,15.0,13.9,40.2,9.3,20.2
nonelderly_childless_hh,lowest_quintile,2004,14.9,14.4,41.0,9.0,16.0
nonelderly_childless_hh,lowest_quintile,2005,16.6,14.8,43.2,12.2,21.5
nonelderly_childless_hh,lowest_quintile,2006,16.7,15.7,42.0,14.3,14.9
nonelderly_childless_hh,lowest_quintile,2007,18.2,17.4,41.9,15.1,16.9
nonelderly_childless_hh,lowest_quintile,2008,17.9,16.8,39.6,15.5,17.3
nonelderly_childless_hh,lowest_quintile,2009,16.3,14.1,40.8,12.0,17.0
nonelderly_childless_hh,lowest_quintile,2010,17.1,14.9,39.9,13.5,14.8
nonelderly_childless_hh,lowest_quintile,2011,18.2,14.5,45.7,13.8,18.1
nonelderly_childless_hh,lowest_quintile,2012,19.8,16.4,48.2,13.9,18.7
nonelderly_childless_hh,lowest_quintile,2013,19.5,16.7,46.4,13.9,17.1
nonelderly_childless_hh,lowest_quintile,2014,19.3,18.1,42.0,10.2,20.4
nonelderly_childless_hh,lowest_quintile,2015,22.0,21.2,44.1,13.4,21.3
nonelderly_childless_hh,lowest_quintile,2016,21.3,20.7,42.0,11.7,20.7
nonelderly_childless_hh,lowest_quintile,2017,19.8,19.0,42.9,11.3,19.0
nonelderly_childless_hh,second_quintile,1979,32.7,31.6,28.2,32.9,37.1
nonelderly_childless_hh,second_quintile,1980,35.2,35.2,28.2,35.7,39.1
nonelderly_childless_hh,second_quintile,1981,31.4,30.6,24.7,31.7,37.3
nonelderly_childless_hh,second_quintile,1982,34.4,34.4,24.7,34.4,40.7
nonelderly_childless_hh,second_quintile,1983,34.6,34.2,24.0,35.4,40.2
nonelderly_childless_hh,second_quintile,1984,32.8,32.7,22.5,33.7,36.4
nonelderly_childless_hh,second_quintile,1985,35.7,35.8,24.8,33.8,43.5
nonelderly_childless_hh,second_quintile,1986,35.4,35.7,25.5,35.2,39.6
nonelderly_childless_hh,second_quintile,1987,37.2,38.6,27.7,37.4,38.4
nonelderly_childless_hh,second_quintile,1988,37.0,37.3,25.0,42.2,32.6
nonelderly_childless_hh,second_quintile,1989,36.3,36.0,29.0,37.0,38.6
nonelderly_childless_hh,second_quintile,1990,32.2,32.0,29.1,32.1,34.3
nonelderly_childless_hh,second_quintile,1991,32.4,31.9,30.1,32.0,35.8
nonelderly_childless_hh,second_quintile,1992,30.2,29.8,29.1,29.1,33.9
nonelderly_childless_hh,second_quintile,1993,29.4,29.1,26.9,28.6,32.8
nonelderly_childless_hh,second_quintile,1994,28.3,28.0,26.5,28.5,29.7
nonelderly_childless_hh,second_quintile,1995,27.4,26.4,25.6,28.4,29.9
nonelderly_childless_hh,second_quintile,1996,29.8,30.1,29.3,29.1,30.3
nonelderly_childless_hh,second_quintile,1997,30.2,29.0,28.8,30.6,34.4
nonelderly_childless_hh,second_quintile,1998,31.1,30.2,31.1,31.4,34.2
nonelderly_childless_hh,second_quintile,1999,29.3,28.8,32.9,30.2,29.1
nonelderly_childless_hh,second_quintile,2000,31.6,31.1,30.4,32.1,34.0
nonelderly_childless_hh,second_quintile,2001,28.9,28.4,30.0,28.9,31.2
nonelderly_childless_hh,second_quintile,2002,27.9,27.9,29.6,27.8,27.3
nonelderly_childless_hh,second_quintile,2003,25.4,25.1,25.4,25.6,26.5
nonelderly_childless_hh,second_quintile,2004,24.4,24.4,27.1,24.4,23.8
nonelderly_childless_hh,second_quintile,2005,25.6,25.5,24.5,24.8,28.0
nonelderly_childless_hh,second_quintile,2006,25.7,25.2,26.7,27.2,25.9
nonelderly_childless_hh,second_quintile,2007,25.1,24.4,26.1,26.8,26.5
nonelderly_childless_hh,second_quintile,2008,26.2,25.2,26.7,28.9,28.0
nonelderly_childless_hh,second_quintile,2009,23.8,23.4,24.7,25.1,23.8
nonelderly_childless_hh,second_quintile,2010,24.4,23.8,24.8,26.3,25.0
nonelderly_childless_hh,second_quintile,2011,25.6,25.8,23.9,26.8,24.7
nonelderly_childless_hh,second_quintile,2012,23.9,23.5,23.1,25.3,24.4
nonelderly_childless_hh,second_quintile,2013,26.2,25.8,24.5,28.9,26.2
nonelderly_childless_hh,second_quintile,2014,24.9,24.8,24.2,26.2,25.2
nonelderly_childless_hh,second_quintile,2015,25.5,25.2,23.5,26.3,28.1
nonelderly_childless_hh,second_quintile,2016,24.3,23.8,22.3,26.4,26.1
nonelderly_childless_hh,second_quintile,2017,24.5,24.3,22.9,25.2,25.9
nonelderly_childless_hh,middle_quintile,1979,15.3,14.7,10.5,18.3,13.3
nonelderly_childless_hh,middle_quintile,1980,17.0,17.9,11.6,19.8,13.6
nonelderly_childless_hh,middle_quintile,1981,17.5,18.3,9.5,20.6,16.5
nonelderly_childless_hh,middle_quintile,1982,18.2,18.9,7.8,22.5,16.3
nonelderly_childless_hh,middle_quintile,1983,18.9,19.9,10.8,23.8,14.6
nonelderly_childless_hh,middle_quintile,1984,16.9,18.9,9.1,19.9,13.6
nonelderly_childless_hh,middle_quintile,1985,18.5,20.0,8.1,22.9,14.3
nonelderly_childless_hh,middle_quintile,1986,17.9,18.8,8.2,21.7,14.0
nonelderly_childless_hh,middle_quintile,1987,22.2,22.4,13.0,25.1,20.3
nonelderly_childless_hh,middle_quintile,1988,27.0,27.4,13.6,30.3,25.9
nonelderly_childless_hh,middle_quintile,1989,26.2,26.6,13.2,30.1,24.1
nonelderly_childless_hh,middle_quintile,1990,27.0,27.3,14.5,29.1,28.2
nonelderly_childless_hh,middle_quintile,1991,29.4,30.4,17.4,31.1,29.9
nonelderly_childless_hh,middle_quintile,1992,30.5,31.5,20.0,32.7,30.6
nonelderly_childless_hh,middle_quintile,1993,29.4,30.4,19.9,31.3,28.6
nonelderly_childless_hh,middle_quintile,1994,30.8,31.0,21.7,31.6,33.7
nonelderly_childless_hh,middle_quintile,1995,30.7,30.4,20.7,33.2,32.4
nonelderly_childless_hh,middle_quintile,1996,28.9,28.4,16.6,29.8,34.6
nonelderly_childless_hh,middle_quintile,1997,28.4,28.1,19.2,28.4,33.1
nonelderly_childless_hh,middle_quintile,1998,29.6,29.4,20.6,30.3,31.8
nonelderly_childless_hh,middle_quintile,1999,30.7,30.4,22.0,30.9,35.4
nonelderly_childless_hh,middle_quintile,2000,30.7,30.5,21.5,32.2,32.4
nonelderly_childless_hh,middle_quintile,2001,32.4,32.5,23.4,32.6,34.6
nonelderly_childless_hh,middle_quintile,2002,34.0,33.9,23.7,34.6,37.0
nonelderly_childless_hh,middle_quintile,2003,34.3,34.2,23.5,36.1,37.0
nonelderly_childless_hh,middle_quintile,2004,33.3,32.9,20.5,34.9,39.6
nonelderly_childless_hh,middle_quintile,2005,31.1,31.6,22.0,31.2,32.4
nonelderly_childless_hh,middle_quintile,2006,30.3,30.7,19.8,30.0,32.9
nonelderly_childless_hh,middle_quintile,2007,30.2,30.5,21.0,29.7,33.1
nonelderly_childless_hh,middle_quintile,2008,31.0,31.8,21.3,29.1,33.7
nonelderly_childless_hh,middle_quintile,2009,31.6,32.1,21.2,34.6,32.5
nonelderly_childless_hh,middle_quintile,2010,29.6,30.4,19.8,30.9,31.3
nonelderly_childless_hh,middle_quintile,2011,29.9,31.3,18.7,30.5,32.1
nonelderly_childless_hh,middle_quintile,2012,31.1,32.4,18.7,32.5,33.8
nonelderly_childless_hh,middle_quintile,2013,30.8,31.7,18.4,33.9,33.5
nonelderly_childless_hh,middle_quintile,2014,30.5,30.8,20.0,34.8,32.1
nonelderly_childless_hh,middle_quintile,2015,27.9,28.0,18.9,31.4,30.0
nonelderly_childless_hh,middle_quintile,2016,28.2,28.0,20.4,32.9,29.8
nonelderly_childless_hh,middle_quintile,2017,29.8,29.7,20.3,34.0,31.5
nonelderly_childless_hh,fourth_quintile,1979,9.7,10.9,5.1,11.2,7.2
nonelderly_childless_hh,fourth_quintile,1980,8.3,9.2,4.4,10.1,5.9
nonelderly_childless_hh,fourth_quintile,1981,8.4,10.1,4.1,10.4,4.9
nonelderly_childless_hh,fourth_quintile,1982,7.9,9.2,2.2,12.0,2.4
nonelderly_childless_hh,fourth_quintile,1983,8.7,10.4,2.2,12.8,3.6
nonelderly_childless_hh,fourth_quintile,1984,8.0,8.7,4.6,10.9,4.3
nonelderly_childless_hh,fourth_quintile,1985,7.3,8.7,2.2,10.6,2.7
nonelderly_childless_hh,fourth_quintile,1986,9.6,10.0,3.5,13.4,4.9
nonelderly_childless_hh,fourth_quintile,1987,9.5,10.0,3.3,12.7,5.5
nonelderly_childless_hh,fourth_quintile,1988,8.2,9.6,3.0,10.2,4.5
nonelderly_childless_hh,fourth_quintile,1989,10.9,11.6,3.9,14.1,6.9
nonelderly_childless_hh,fourth_quintile,1990,11.6,13.4,4.8,14.8,6.0
nonelderly_childless_hh,fourth_quintile,1991,12.6,14.4,6.0,14.7,7.8
nonelderly_childless_hh,fourth_quintile,1992,14.5,15.8,7.2,17.2,10.9
nonelderly_childless_hh,fourth_quintile,1993,15.2,16.7,8.8,17.3,11.2
nonelderly_childless_hh,fourth_quintile,1994,14.1,15.0,7.1,15.5,12.7
nonelderly_childless_hh,fourth_quintile,1995,16.8,17.9,7.8,17.8,15.9
nonelderly_childless_hh,fourth_quintile,1996,12.8,14.2,7.2,14.8,7.4
nonelderly_childless_hh,fourth_quintile,1997,13.5,14.8,7.1,14.8,8.6
nonelderly_childless_hh,fourth_quintile,1998,13.5,13.9,6.2,15.3,10.6
nonelderly_childless_hh,fourth_quintile,1999,13.8,14.8,7.5,14.7,8.9
nonelderly_childless_hh,fourth_quintile,2000,13.4,14.5,8.0,14.4,7.1
nonelderly_childless_hh,fourth_quintile,2001,14.9,15.8,6.9,17.6,7.8
nonelderly_childless_hh,fourth_quintile,2002,16.4,16.9,7.6,18.0,13.9
nonelderly_childless_hh,fourth_quintile,2003,17.6,18.4,8.6,19.7,13.4
nonelderly_childless_hh,fourth_quintile,2004,20.4,21.1,8.7,22.8,17.2
nonelderly_childless_hh,fourth_quintile,2005,18.6,19.2,7.9,21.3,15.7
nonelderly_childless_hh,fourth_quintile,2006,20.0,20.3,8.0,20.1,22.6
nonelderly_childless_hh,fourth_quintile,2007,19.2,19.7,8.6,20.0,19.4
nonelderly_childless_hh,fourth_quintile,2008,18.1,18.9,9.7,18.9,16.7
nonelderly_childless_hh,fourth_quintile,2009,20.5,21.4,10.2,20.9,22.6
nonelderly_childless_hh,fourth_quintile,2010,21.7,22.8,11.6,21.1,25.3
nonelderly_childless_hh,fourth_quintile,2011,19.5,20.5,9.4,21.5,21.3
nonelderly_childless_hh,fourth_quintile,2012,18.2,19.5,7.7,19.7,19.3
nonelderly_childless_hh,fourth_quintile,2013,17.7,19.3,7.5,17.4,19.3
nonelderly_childless_hh,fourth_quintile,2014,18.1,18.5,10.3,21.4,17.9
nonelderly_childless_hh,fourth_quintile,2015,18.0,18.6,10.0,21.2,16.0
nonelderly_childless_hh,fourth_quintile,2016,18.9,19.3,11.4,20.8,19.0
nonelderly_childless_hh,fourth_quintile,2017,19.4,19.8,10.5,23.0,19.3
nonelderly_childless_hh,highest_quintile,1979,6.3,7.3,2.7,7.7,3.4
nonelderly_childless_hh,highest_quintile,1980,6.1,5.7,1.3,9.0,4.0
nonelderly_childless_hh,highest_quintile,1981,6.0,6.7,1.4,9.3,1.5
nonelderly_childless_hh,highest_quintile,1982,5.0,6.9,0.7,7.1,0.7
nonelderly_childless_hh,highest_quintile,1983,4.1,4.9,0.6,5.6,2.6
nonelderly_childless_hh,highest_quintile,1984,5.1,4.2,1.8,8.3,2.9
nonelderly_childless_hh,highest_quintile,1985,4.9,4.9,1.0,8.3,1.7
nonelderly_childless_hh,highest_quintile,1986,4.4,5.1,1.0,6.1,1.6
nonelderly_childless_hh,highest_quintile,1987,5.5,5.2,2.0,7.3,4.2
nonelderly_childless_hh,highest_quintile,1988,5.9,6.5,1.8,5.2,7.4
nonelderly_childless_hh,highest_quintile,1989,6.3,7.4,1.9,7.6,3.5
nonelderly_childless_hh,highest_quintile,1990,8.8,9.7,3.1,11.1,5.7
nonelderly_childless_hh,highest_quintile,1991,6.8,7.9,2.0,8.6,3.2
nonelderly_childless_hh,highest_quintile,1992,8.0,9.3,2.2,10.9,2.9
nonelderly_childless_hh,highest_quintile,1993,9.1,10.3,3.0,12.4,4.2
nonelderly_childless_hh,highest_quintile,1994,9.4,11.3,2.7,11.0,4.3
nonelderly_childless_hh,highest_quintile,1995,6.5,7.9,2.1,7.4,2.7
nonelderly_childless_hh,highest_quintile,1996,7.6,8.6,2.4,8.5,5.0
nonelderly_childless_hh,highest_quintile,1997,6.7,8.3,2.1,7.4,1.5
nonelderly_childless_hh,highest_quintile,1998,6.4,7.8,2.0,6.8,1.1
nonelderly_childless_hh,highest_quintile,1999,6.5,7.3,1.3,7.7,1.8
nonelderly_childless_hh,highest_quintile,2000,5.7,6.5,1.3,6.3,1.6
nonelderly_childless_hh,highest_quintile,2001,6.1,7.0,1.0,6.7,2.0
nonelderly_childless_hh,highest_quintile,2002,6.4,7.3,2.4,6.7,1.8
nonelderly_childless_hh,highest_quintile,2003,6.8,7.5,1.3,8.1,2.0
nonelderly_childless_hh,highest_quintile,2004,6.7,7.1,2.1,8.8,3.1
nonelderly_childless_hh,highest_quintile,2005,7.5,8.3,1.3,9.8,1.7
nonelderly_childless_hh,highest_quintile,2006,6.7,7.5,2.1,8.0,3.2
nonelderly_childless_hh,highest_quintile,2007,6.7,7.4,1.6,7.6,3.4
nonelderly_childless_hh,highest_quintile,2008,6.0,6.6,1.6,6.9,3.4
nonelderly_childless_hh,highest_quintile,2009,7.1,8.5,1.9,6.7,3.6
nonelderly_childless_hh,highest_quintile,2010,6.6,7.6,2.9,7.6,3.3
nonelderly_childless_hh,highest_quintile,2011,6.1,7.4,1.5,6.8,3.1
nonelderly_childless_hh,highest_quintile,2012,6.6,7.7,1.5,8.2,3.4
nonelderly_childless_hh,highest_quintile,2013,5.2,6.0,2.0,5.3,3.3
nonelderly_childless_hh,highest_quintile,2014,6.3,7.1,2.5,7.0,3.6
nonelderly_childless_hh,highest_quintile,2015,6.0,6.4,2.6,7.1,3.9
nonelderly_childless_hh,highest_quintile,2016,6.9,7.7,2.9,7.7,3.8
nonelderly_childless_hh,highest_quintile,2017,6.0,6.7,2.7,6.0,3.7
nonelderly_childless_hh,percentiles_81_90,1979,4.0,4.4,1.9,5.3,2.0
nonelderly_childless_hh,percentiles_81_90,1980,3.6,3.5,0.9,4.9,3.0
nonelderly_childless_hh,percentiles_81_90,1981,3.6,3.7,0.9,5.8,1.1
nonelderly_childless_hh,percentiles_81_90,1982,2.8,3.6,0.5,4.5,0.3
nonelderly_childless_hh,percentiles_81_90,1983,2.3,2.8,0.2,2.7,2.1
nonelderly_childless_hh,percentiles_81_90,1984,3.0,2.6,0.8,4.7,2.1
nonelderly_childless_hh,percentiles_81_90,1985,2.8,2.8,0.7,4.9,0.7
nonelderly_childless_hh,percentiles_81_90,1986,2.6,3.0,0.5,3.7,0.9
nonelderly_childless_hh,percentiles_81_90,1987,2.9,2.9,0.8,4.0,1.8
nonelderly_childless_hh,percentiles_81_90,1988,2.6,3.4,0.8,3.1,0.9
nonelderly_childless_hh,percentiles_81_90,1989,3.5,4.3,0.9,4.5,1.0
nonelderly_childless_hh,percentiles_81_90,1990,4.6,5.4,1.4,5.9,2.2
nonelderly_childless_hh,percentiles_81_90,1991,3.7,4.4,1.2,4.2,2.2
nonelderly_childless_hh,percentiles_81_90,1992,4.4,5.0,1.2,5.9,2.2
nonelderly_childless_hh,percentiles_81_90,1993,6.0,6.8,1.6,8.2,2.6
nonelderly_childless_hh,percentiles_81_90,1994,5.5,6.7,1.6,6.6,2.1
nonelderly_childless_hh,percentiles_81_90,1995,3.5,4.2,1.3,4.1,1.5
nonelderly_childless_hh,percentiles_81_90,1996,4.2,4.6,1.9,4.6,3.4
nonelderly_childless_hh,percentiles_81_90,1997,3.9,4.8,1.3,4.4,0.6
nonelderly_childless_hh,percentiles_81_90,1998,3.9,4.7,1.2,4.1,0.8
nonelderly_childless_hh,percentiles_81_90,1999,4.3,4.8,0.7,5.3,1.2
nonelderly_childless_hh,percentiles_81_90,2000,3.4,3.9,1.0,3.7,0.5
nonelderly_childless_hh,percentiles_81_90,2001,3.4,3.8,0.7,3.8,1.4
nonelderly_childless_hh,percentiles_81_90,2002,4.2,4.8,1.8,4.6,1.1
nonelderly_childless_hh,percentiles_81_90,2003,4.2,4.5,1.0,5.4,1.4
nonelderly_childless_hh,percentiles_81_90,2004,4.8,5.1,1.2,6.0,2.5
nonelderly_childless_hh,percentiles_81_90,2005,4.7,5.3,0.6,6.1,0.8
nonelderly_childless_hh,percentiles_81_90,2006,4.3,4.8,1.5,4.8,2.3
nonelderly_childless_hh,percentiles_81_90,2007,4.6,5.0,1.1,5.4,2.4
nonelderly_childless_hh,percentiles_81_90,2008,3.7,4.2,0.9,4.2,1.6
nonelderly_childless_hh,percentiles_81_90,2009,4.5,5.4,1.3,4.5,2.5
nonelderly_childless_hh,percentiles_81_90,2010,4.2,4.9,1.9,4.4,2.3
nonelderly_childless_hh,percentiles_81_90,2011,4.2,5.0,1.1,4.9,2.2
nonelderly_childless_hh,percentiles_81_90,2012,4.3,5.0,0.9,5.5,2.3
nonelderly_childless_hh,percentiles_81_90,2013,3.6,4.1,1.6,4.0,2.3
nonelderly_childless_hh,percentiles_81_90,2014,4.2,4.7,1.5,4.8,2.5
nonelderly_childless_hh,percentiles_81_90,2015,3.8,4.0,1.5,4.9,2.7
nonelderly_childless_hh,percentiles_81_90,2016,4.5,5.0,1.8,4.9,2.5
nonelderly_childless_hh,percentiles_81_90,2017,4.0,4.4,1.6,4.5,2.5
