household_type,income_group,year,inc_before_transfers_taxes,market_income,wages,employee_contrib_deferred_comp,employer_contrib_health_ins,employer_share_payroll_taxes,federal_unemployment_tax,corp_tax_borne_by_labor,business_income,capital_gains,tax_exempt_interest,taxable_interest,positive_rental_income,dividends,corp_tax_borne_by_capital,other_market_income,social_insurance_benefits,social_security,medicare,unemployment_insurance,workers_compensation
nonelderly_childless_hh,middle_quintile,2008,61200.0,56700.0,42000.0,800.0,3500.0,3200.0,100.0,400.0,1200.0,100.0,0.0,500.0,200.0,300.0,200.0,4500.0,4500.0,2600.0,1200.0,600.0,200.0
nonelderly_childless_hh,middle_quintile,2009,60500.0,54600.0,40300.0,700.0,3500.0,3000.0,100.0,300.0,1200.0,-0.0,0.0,400.0,200.0,200.0,100.0,4600.0,6000.0,2900.0,1300.0,1600.0,200.0
nonelderly_childless_hh,middle_quintile,2010,60000.0,53200.0,38700.0,600.0,3400.0,2900.0,100.0,400.0,1400.0,0.0,0.0,300.0,200.0,200.0,100.0,4800.0,6800.0,3500.0,1500.0,1600.0,200.0
nonelderly_childless_hh,middle_quintile,2011,59600.0,53900.0,39100.0,600.0,3400.0,2900.0,100.0,400.0,1500.0,100.0,0.0,200.0,200.0,300.0,200.0,4800.0,5700.0,3000.0,1400.0,1100.0,200.0
nonelderly_childless_hh,middle_quintile,2012,59900.0,54300.0,39700.0,700.0,3400.0,3000.0,100.0,400.0,1600.0,100.0,0.0,200.0,200.0,200.0,100.0,4600.0,5500.0,3100.0,1400.0,900.0,100.0
nonelderly_childless_hh,middle_quintile,2013,61000.0,55800.0,41000.0,700.0,3300.0,3100.0,100.0,500.0,1600.0,200.0,0.0,100.0,200.0,200.0,200.0,4700.0,5200.0,3100.0,1300.0,600.0,100.0
nonelderly_childless_hh,middle_quintile,2014,61600.0,56500.0,41800.0,700.0,3300.0,3200.0,100.0,500.0,1400.0,200.0,0.0,100.0,200.0,200.0,200.0,4500.0,5100.0,3200.0,1400.0,400.0,100.0
nonelderly_childless_hh,middle_quintile,2015,64500.0,59800.0,44100.0,900.0,3600.0,3300.0,100.0,500.0,1700.0,200.0,0.0,100.0,200.0,200.0,200.0,4700.0,4700.0,2900.0,1200.0,300.0,200.0
nonelderly_childless_hh,middle_quintile,2016,65100.0,60200.0,44700.0,900.0,3600.0,3400.0,100.0,500.0,1600.0,200.0,0.0,100.0,200.0,200.0,200.0,4600.0,4800.0,3000.0,1300.0,300.0,200.0
nonelderly_childless_hh,middle_quintile,2017,66000.0,61200.0,45800.0,900.0,3600.0,3500.0,100.0,400.0,1700.0,300.0,0.0,100.0,200.0,200.0,100.0,4400.0,4800.0,3000.0,1300.0,300.0,200.0
nonelderly_childless_hh,fourth_quintile,1979,65900.0,64200.0,51600.0,0.0,2400.0,2900.0,200.0,700.0,1500.0,300.0,0.0,1600.0,200.0,300.0,600.0,2000.0,1700.0,1000.0,200.0,300.0,200.0
nonelderly_childless_hh,fourth_quintile,1980,65000.0,63100.0,50700.0,0.0,2100.0,2900.0,200.0,600.0,1500.0,300.0,0.0,1900.0,200.0,300.0,500.0,2100.0,1900.0,1000.0,200.0,600.0,200.0
nonelderly_childless_hh,fourth_quintile,1981,65700.0,63900.0,51000.0,0.0,2100.0,3200.0,100.0,400.0,1200.0,300.0,0.0,2300.0,200.0,400.0,400.0,2100.0,1900.0,1000.0,200.0,500.0,200.0
nonelderly_childless_hh,fourth_quintile,1982,65900.0,63700.0,50500.0,0.0,2400.0,3100.0,200.0,300.0,1200.0,300.0,0.0,2600.0,200.0,500.0,300.0,2300.0,2100.0,1100.0,200.0,700.0,200.0
nonelderly_childless_hh,fourth_quintile,1983,66200.0,64200.0,50300.0,0.0,2500.0,3100.0,200.0,400.0,1500.0,400.0,0.0,2300.0,200.0,400.0,300.0,2500.0,2000.0,1000.0,200.0,600.0,100.0
nonelderly_childless_hh,fourth_quintile,1984,69700.0,67800.0,52300.0,300.0,2500.0,3400.0,200.0,400.0,2100.0,400.0,100.0,2500.0,300.0,400.0,400.0,2600.0,1900.0,1000.0,200.0,400.0,200.0
nonelderly_childless_hh,fourth_quintile,1985,69900.0,68300.0,53200.0,400.0,2600.0,3600.0,200.0,400.0,1500.0,400.0,100.0,2400.0,200.0,500.0,400.0,2600.0,1600.0,900.0,200.0,300.0,200.0
nonelderly_childless_hh,fourth_quintile,1986,72600.0,70700.0,55200.0,500.0,2600.0,3800.0,200.0,500.0,1600.0,700.0,100.0,2200.0,100.0,400.0,400.0,2600.0,1800.0,1000.0,200.0,400.0,200.0
nonelderly_childless_hh,fourth_quintile,1987,73200.0,71500.0,54900.0,500.0,2900.0,3700.0,200.0,500.0,1800.0,500.0,100.0,2000.0,300.0,600.0,500.0,3000.0,1700.0,900.0,200.0,400.0,200.0
nonelderly_childless_hh,fourth_quintile,1988,74000.0,72400.0,55200.0,600.0,3100.0,3900.0,200.0,600.0,2000.0,300.0,100.0,1900.0,200.0,500.0,500.0,3300.0,1700.0,900.0,200.0,300.0,300.0
nonelderly_childless_hh,fourth_quintile,1989,74800.0,73100.0,55200.0,700.0,3200.0,4000.0,100.0,500.0,2000.0,400.0,100.0,2100.0,200.0,500.0,500.0,3600.0,1700.0,900.0,200.0,300.0,300.0
nonelderly_childless_hh,fourth_quintile,1990,74000.0,72000.0,54900.0,700.0,3200.0,4000.0,100.0,500.0,1700.0,200.0,100.0,2000.0,200.0,500.0,400.0,3400.0,2000.0,1100.0,300.0,400.0,300.0
nonelderly_childless_hh,fourth_quintile,1991,73700.0,71500.0,54000.0,700.0,3200.0,4000.0,100.0,500.0,1900.0,300.0,100.0,1800.0,300.0,500.0,400.0,3800.0,2200.0,1100.0,300.0,500.0,300.0
nonelderly_childless_hh,fourth_quintile,1992,74200.0,71700.0,54300.0,900.0,3500.0,4000.0,100.0,500.0,1800.0,300.0,100.0,1300.0,300.0,400.0,400.0,3900.0,2500.0,1200.0,300.0,700.0,300.0
nonelderly_childless_hh,fourth_quintile,1993,74700.0,72200.0,54000.0,900.0,3900.0,4000.0,100.0,600.0,1800.0,400.0,100.0,1000.0,300.0,400.0,500.0,4200.0,2400.0,1200.0,400.0,700.0,200.0
nonelderly_childless_hh,fourth_quintile,1994,75300.0,73200.0,54900.0,1100.0,4100.0,4000.0,100.0,600.0,1700.0,400.0,100.0,900.0,300.0,400.0,500.0,4100.0,2100.0,1100.0,300.0,400.0,200.0
nonelderly_childless_hh,fourth_quintile,1995,76900.0,74800.0,55600.0,1300.0,4100.0,4100.0,100.0,700.0,1900.0,400.0,100.0,1100.0,300.0,500.0,500.0,4200.0,2000.0,1100.0,300.0,400.0,200.0
nonelderly_childless_hh,fourth_quintile,1996,79000.0,77100.0,57300.0,1500.0,4000.0,4300.0,100.0,700.0,1900.0,500.0,100.0,1000.0,200.0,500.0,500.0,4400.0,1900.0,1000.0,400.0,400.0,100.0
nonelderly_childless_hh,fourth_quintile,1997,80900.0,79000.0,58700.0,1600.0,3600.0,4400.0,100.0,700.0,2100.0,700.0,100.0,1100.0,200.0,500.0,500.0,4700.0,1900.0,1100.0,400.0,300.0,200.0
nonelderly_childless_hh,fourth_quintile,1998,83900.0,82000.0,61400.0,1800.0,3600.0,4600.0,100.0,700.0,2000.0,700.0,100.0,1100.0,300.0,400.0,400.0,4700.0,1900.0,1100.0,400.0,300.0,200.0
nonelderly_childless_hh,fourth_quintile,1999,86200.0,84200.0,62500.0,2000.0,3500.0,4700.0,100.0,700.0,2100.0,900.0,100.0,1000.0,300.0,500.0,500.0,5300.0,2000.0,1000.0,400.0,300.0,300.0
nonelderly_childless_hh,fourth_quintile,2000,87700.0,85700.0,63000.0,2100.0,3700.0,4800.0,100.0,700.0,2000.0,900.0,100.0,1000.0,300.0,600.0,400.0,6000.0,2000.0,1100.0,400.0,300.0,200.0
nonelderly_childless_hh,fourth_quintile,2001,86900.0,84800.0,63200.0,2200.0,3800.0,4800.0,100.0,500.0,1900.0,300.0,100.0,900.0,300.0,500.0,300.0,5900.0,2100.0,1200.0,400.0,400.0,100.0
nonelderly_childless_hh,fourth_quintile,2002,85700.0,82800.0,62300.0,1600.0,4100.0,4600.0,100.0,400.0,1800.0,100.0,100.0,700.0,300.0,400.0,300.0,6000.0,2900.0,1500.0,500.0,700.0,200.0
nonelderly_childless_hh,fourth_quintile,2003,86200.0,83500.0,61900.0,1800.0,4600.0,4600.0,100.0,600.0,1900.0,100.0,100.0,600.0,300.0,400.0,300.0,6100.0,2700.0,1300.0,500.0,700.0,200.0
nonelderly_childless_hh,fourth_quintile,2004,89600.0,86800.0,63600.0,1900.0,5300.0,4800.0,100.0,800.0,2100.0,300.0,100.0,500.0,300.0,400.0,400.0,6300.0,2800.0,1400.0,600.0,500.0,200.0
nonelderly_childless_hh,fourth_quintile,2005,90500.0,87800.0,63600.0,1900.0,5500.0,4800.0,100.0,1000.0,2100.0,500.0,100.0,600.0,300.0,400.0,400.0,6400.0,2700.0,1500.0,600.0,400.0,200.0
nonelderly_childless_hh,fourth_quintile,2006,93100.0,90100.0,65300.0,2000.0,5600.0,4900.0,100.0,1100.0,2200.0,600.0,100.0,800.0,300.0,400.0,500.0,6200.0,2900.0,1700.0,600.0,400.0,200.0
nonelderly_childless_hh,fourth_quintile,2007,95700.0,92800.0,67500.0,2100.0,5300.0,5100.0,100.0,1000.0,2100.0,800.0,100.0,900.0,300.0,500.0,500.0,6600.0,3000.0,1700.0,700.0,400.0,200.0
nonelderly_childless_hh,fourth_quintile,2008,93700.0,90400.0,66700.0,2100.0,5300.0,5000.0,100.0,600.0,1800.0,200.0,100.0,800.0,300.0,500.0,300.0,6900.0,3300.0,1700.0,700.0,600.0,200.0
nonelderly_childless_hh,fourth_quintile,2009,91700.0,87300.0,64600.0,1900.0,5300.0,4900.0,100.0,400.0,2000.0,0.0,100.0,600.0,300.0,400.0,200.0,6600.0,4400.0,2000.0,800.0,1500.0,200.0
nonelderly_childless_hh,fourth_quintile,2010,91200.0,86700.0,63600.0,1800.0,5200.0,4800.0,100.0,600.0,2000.0,100.0,100.0,400.0,300.0,400.0,200.0,7000.0,4600.0,2200.0,900.0,1400.0,100.0
nonelderly_childless_hh,fourth_quintile,2011,91300.0,87300.0,63800.0,1800.0,5300.0,4800.0,100.0,600.0,2100.0,300.0,100.0,300.0,300.0,500.0,300.0,7000.0,4000.0,2000.0,800.0,1000.0,100.0
nonelderly_childless_hh,fourth_quintile,2012,92100.0,88400.0,64500.0,1900.0,5300.0,4900.0,100.0,700.0,2200.0,300.0,100.0,300.0,400.0,400.0,300.0,7200.0,3700.0,1900.0,900.0,800.0,200.0
nonelderly_childless_hh,fourth_quintile,2013,94400.0,90900.0,66700.0,2000.0,5200.0,5000.0,100.0,800.0,2200.0,400.0,100.0,200.0,400.0,400.0,400.0,6900.0,3600.0,1900.0,800.0,600.0,200.0
nonelderly_childless_hh,fourth_quintile,2014,96600.0,93200.0,68600.0,2100.0,5200.0,5200.0,100.0,900.0,2400.0,600.0,100.0,200.0,300.0,400.0,400.0,6900.0,3400.0,1900.0,800.0,400.0,200.0
nonelderly_childless_hh,fourth_quintile,2015,99800.0,96900.0,71700.0,2200.0,5400.0,5400.0,100.0,800.0,2400.0,600.0,100.0,200.0,300.0,400.0,300.0,6900.0,2900.0,1700.0,700.0,300.0,100.0
nonelderly_childless_hh,fourth_quintile,2016,100500.0,97500.0,73000.0,2300.0,5500.0,5500.0,100.0,800.0,2200.0,400.0,100.0,200.0,300.0,400.0,300.0,6500.0,3000.0,1700.0,700.0,300.0,300.0
nonelderly_childless_hh,fourth_quintile,2017,102200.0,98900.0,73900.0,2400.0,5700.0,5600.0,100.0,600.0,2300.0,600.0,0.0,200.0,300.0,400.0,200.0,6500.0,3300.0,2000.0,800.0,300.0,200.0
nonelderly_childless_hh,highest_quintile,1979,130300.0,129200.0,89300.0,0.0,3300.0,4100.0,200.0,1200.0,7900.0,7100.0,400.0,5100.0,1100.0,2800.0,4000.0,2800.0,1100.0,600.0,100.0,300.0,100.0
nonelderly_childless_hh,highest_quintile,1980,127900.0,126500.0,88700.0,0.0,2900.0,4100.0,200.0,900.0,6500.0,6400.0,300.0,6400.0,1100.0,2900.0,3200.0,3000.0,1400.0,700.0,100.0,500.0,100.0
nonelderly_childless_hh,highest_quintile,1981,128300.0,126900.0,89300.0,0.0,3000.0,4500.0,200.0,800.0,5300.0,6100.0,400.0,7700.0,1200.0,3100.0,2500.0,2900.0,1300.0,800.0,200.0,300.0,100.0
nonelderly_childless_hh,highest_quintile,1982,130700.0,129000.0,90700.0,0.0,3300.0,4700.0,200.0,500.0,5200.0,6800.0,600.0,7400.0,1300.0,3300.0,1500.0,3400.0,1700.0,900.0,200.0,400.0,200.0
nonelderly_childless_hh,highest_quintile,1983,134500.0,132900.0,92500.0,0.0,3400.0,4900.0,200.0,700.0,5800.0,8700.0,700.0,6500.0,1200.0,2600.0,2000.0,3800.0,1600.0,900.0,200.0,400.0,100.0
nonelderly_childless_hh,highest_quintile,1984,144800.0,143300.0,97000.0,700.0,3400.0,5300.0,200.0,800.0,8100.0,9800.0,900.0,7300.0,1200.0,2400.0,2400.0,4100.0,1500.0,900.0,200.0,300.0,200.0
nonelderly_childless_hh,highest_quintile,1985,147400.0,145900.0,97100.0,1000.0,3500.0,5500.0,200.0,700.0,7300.0,11900.0,1100.0,7200.0,1200.0,2900.0,2300.0,4000.0,1600.0,900.0,200.0,200.0,200.0
nonelderly_childless_hh,highest_quintile,1986,160100.0,158500.0,100600.0,1200.0,3600.0,5800.0,200.0,800.0,7800.0,21100.0,1200.0,6000.0,1000.0,2800.0,2400.0,4100.0,1500.0,900.0,200.0,300.0,200.0
nonelderly_childless_hh,highest_quintile,1987,154500.0,153200.0,103900.0,1300.0,4200.0,5900.0,200.0,1000.0,9200.0,8200.0,1400.0,6300.0,1100.0,2900.0,2900.0,4600.0,1300.0,700.0,200.0,200.0,200.0
nonelderly_childless_hh,highest_quintile,1988,167700.0,166300.0,108100.0,1500.0,4500.0,6200.0,200.0,1100.0,12400.0,9400.0,1500.0,7100.0,1200.0,3600.0,3300.0,6100.0,1400.0,700.0,200.0,200.0,200.0
nonelderly_childless_hh,highest_quintile,1989,165800.0,164400.0,107100.0,1700.0,4700.0,6300.0,200.0,1000.0,12100.0,8100.0,1600.0,7800.0,1200.0,3400.0,3100.0,6100.0,1500.0,800.0,200.0,200.0,300.0
nonelderly_childless_hh,highest_quintile,1990,166000.0,164500.0,107600.0,1700.0,4600.0,6400.0,200.0,1000.0,12700.0,6700.0,1800.0,8000.0,1400.0,3300.0,3100.0,6100.0,1500.0,800.0,200.0,300.0,300.0
nonelderly_childless_hh,highest_quintile,1991,160000.0,158300.0,106000.0,1700.0,4600.0,6400.0,200.0,900.0,11600.0,5500.0,1700.0,6600.0,1300.0,2900.0,2700.0,6300.0,1600.0,800.0,200.0,400.0,300.0
nonelderly_childless_hh,highest_quintile,1992,167100.0,165500.0,110400.0,2200.0,5200.0,6600.0,100.0,1000.0,13200.0,6100.0,1700.0,5000.0,1400.0,2800.0,3000.0,6800.0,1600.0,700.0,200.0,500.0,300.0
nonelderly_childless_hh,highest_quintile,1993,165100.0,163400.0,108200.0,2300.0,5800.0,6600.0,100.0,1100.0,12600.0,6900.0,1600.0,3900.0,1700.0,2700.0,3500.0,6400.0,1700.0,800.0,200.0,400.0,200.0
nonelderly_childless_hh,highest_quintile,1994,168200.0,166500.0,109100.0,2500.0,6300.0,6800.0,100.0,1200.0,13700.0,6900.0,1600.0,3700.0,1500.0,2700.0,3900.0,6500.0,1700.0,900.0,200.0,300.0,300.0
nonelderly_childless_hh,highest_quintile,1995,174200.0,172600.0,112200.0,3100.0,6000.0,7100.0,100.0,1300.0,13100.0,7700.0,1600.0,4300.0,1800.0,3100.0,4200.0,7100.0,1600.0,900.0,300.0,300.0,200.0
nonelderly_childless_hh,highest_quintile,1996,183600.0,181800.0,115600.0,3600.0,5900.0,7200.0,100.0,1400.0,14200.0,11300.0,1400.0,4500.0,1500.0,3200.0,4400.0,7400.0,1800.0,1000.0,300.0,300.0,100.0
nonelderly_childless_hh,highest_quintile,1997,195500.0,193700.0,120700.0,3500.0,5300.0,7400.0,100.0,1500.0,15400.0,15700.0,1400.0,4500.0,1600.0,3800.0,4800.0,8000.0,1800.0,900.0,300.0,200.0,300.0
nonelderly_childless_hh,highest_quintile,1998,206900.0,205200.0,125700.0,3900.0,5200.0,7700.0,100.0,1400.0,16800.0,19300.0,1400.0,4600.0,1500.0,3600.0,4600.0,9200.0,1700.0,1000.0,300.0,200.0,100.0
nonelderly_childless_hh,highest_quintile,1999,217300.0,215700.0,131100.0,4300.0,5300.0,8000.0,100.0,1500.0,17200.0,22600.0,1400.0,4500.0,1600.0,3800.0,4700.0,9500.0,1600.0,1000.0,300.0,200.0,100.0
nonelderly_childless_hh,highest_quintile,2000,227200.0,225500.0,136200.0,4500.0,5400.0,8200.0,100.0,1500.0,17100.0,24400.0,1600.0,5200.0,1600.0,4500.0,4800.0,10500.0,1600.0,900.0,300.0,200.0,200.0
nonelderly_childless_hh,highest_quintile,2001,207700.0,206000.0,134500.0,4600.0,5700.0,8400.0,100.0,1000.0,16800.0,11800.0,1400.0,4400.0,1700.0,3000.0,3000.0,9500.0,1700.0,1000.0,300.0,300.0,200.0
nonelderly_childless_hh,highest_quintile,2002,196900.0,194800.0,129300.0,5200.0,6200.0,8200.0,100.0,900.0,16500.0,7900.0,1200.0,3000.0,1500.0,2300.0,2600.0,9900.0,2100.0,1000.0,300.0,600.0,200.0
nonelderly_childless_hh,highest_quintile,2003,201800.0,199900.0,129200.0,6400.0,7100.0,8300.0,100.0,1200.0,16800.0,9600.0,1200.0,2500.0,1500.0,2500.0,3600.0,9800.0,1900.0,900.0,300.0,500.0,100.0
nonelderly_childless_hh,highest_quintile,2004,217300.0,215400.0,132100.0,6700.0,7800.0,8300.0,100.0,1500.0,19300.0,15300.0,1100.0,2600.0,1600.0,3400.0,4800.0,10500.0,1900.0,1000.0,400.0,400.0,200.0
nonelderly_childless_hh,highest_quintile,2005,239900.0,237900.0,134800.0,7000.0,8300.0,8400.0,100.0,2100.0,24300.0,23300.0,1400.0,3800.0,1800.0,4300.0,7200.0,11100.0,2000.0,1000.0,400.0,300.0,300.0
nonelderly_childless_hh,highest_quintile,2006,243700.0,241400.0,136200.0,7300.0,7900.0,8500.0,100.0,2300.0,23400.0,24100.0,1700.0,4900.0,1700.0,4800.0,7300.0,11200.0,2300.0,1200.0,500.0,300.0,300.0
nonelderly_childless_hh,highest_quintile,2007,247700.0,245800.0,141300.0,7700.0,7800.0,8900.0,100.0,2000.0,22200.0,24300.0,1700.0,5300.0,1700.0,5200.0,5800.0,11800.0,1900.0,1100.0,400.0,200.0,200.0
nonelderly_childless_hh,highest_quintile,2008,230900.0,228800.0,141100.0,7600.0,7800.0,8900.0,100.0,1200.0,21300.0,12600.0,1700.0,4200.0,1900.0,4700.0,3500.0,12100.0,2100.0,1100.0,500.0,400.0,100.0
nonelderly_childless_hh,highest_quintile,2009,214000.0,211200.0,136100.0,7200.0,8100.0,8800.0,100.0,900.0,19600.0,6200.0,1400.0,2900.0,1600.0,3400.0,2600.0,12200.0,2800.0,1200.0,500.0,1000.0,100.0
nonelderly_childless_hh,highest_quintile,2010,218100.0,215300.0,136500.0,7200.0,7900.0,8800.0,100.0,1300.0,19000.0,8700.0,1400.0,2300.0,1600.0,3600.0,3500.0,13400.0,2800.0,1200.0,500.0,900.0,100.0
nonelderly_childless_hh,highest_quintile,2011,222500.0,219700.0,139200.0,7400.0,7900.0,8800.0,100.0,1300.0,20000.0,9300.0,1300.0,2000.0,1700.0,3700.0,3600.0,13400.0,2800.0,1400.0,500.0,700.0,100.0
nonelderly_childless_hh,highest_quintile,2012,236300.0,233500.0,142600.0,7400.0,7600.0,9000.0,100.0,1500.0,22500.0,15100.0,1200.0,1900.0,1900.0,5200.0,4500.0,13000.0,2700.0,1500.0,600.0,500.0,100.0
nonelderly_childless_hh,highest_quintile,2013,231200.0,228800.0,143700.0,7700.0,7600.0,9300.0,100.0,1600.0,22100.0,11100.0,1100.0,1700.0,1800.0,4000.0,4500.0,12500.0,2300.0,1300.0,500.0,400.0,200.0
nonelderly_childless_hh,highest_quintile,2014,242600.0,240200.0,147900.0,7900.0,7700.0,9400.0,100.0,1800.0,23300.0,15300.0,1000.0,1500.0,2000.0,4500.0,5000.0,12700.0,2400.0,1400.0,500.0,300.0,200.0
nonelderly_childless_hh,highest_quintile,2015,246000.0,243800.0,152100.0,8300.0,7900.0,9700.0,100.0,1800.0,22900.0,14900.0,900.0,1500.0,1700.0,4200.0,4600.0,13200.0,2200.0,1300.0,500.0,300.0,100.0
nonelderly_childless_hh,highest_quintile,2016,249300.0,247000.0,155300.0,8400.0,8100.0,9800.0,100.0,1700.0,23700.0,14300.0,1000.0,1600.0,1600.0,4300.0,4700.0,12500.0,2300.0,1300.0,600.0,300.0,200.0
nonelderly_childless_hh,highest_quintile,2017,260600.0,258600.0,160300.0,8700.0,8300.0,10200.0,100.0,1300.0,25700.0,18900.0,900.0,1700.0,1600.0,4600.0,3600.0,12800.0,2000.0,1100.0,500.0,200.0,100.0
nonelderly_childless_hh,percentiles_81_90,1979,90300.0,89100.0,71300.0,0.0,3100.0,3800.0,200.0,900.0,2500.0,800.0,0.0,2500.0,300.0,600.0,1000.0,2200.0,1300.0,700.0,100.0,300.0,100.0
nonelderly_childless_hh,percentiles_81_90,1980,88600.0,87000.0,69500.0,0.0,2600.0,3800.0,200.0,800.0,2300.0,700.0,0.0,3000.0,300.0,600.0,900.0,2300.0,1600.0,800.0,100.0,600.0,100.0
nonelderly_childless_hh,percentiles_81_90,1981,89600.0,88000.0,70100.0,0.0,2700.0,4200.0,200.0,600.0,1900.0,500.0,100.0,3700.0,300.0,600.0,700.0,2400.0,1600.0,900.0,200.0,400.0,100.0
nonelderly_childless_hh,percentiles_81_90,1982,90400.0,88500.0,70000.0,0.0,3000.0,4200.0,200.0,400.0,1800.0,500.0,100.0,3900.0,600.0,900.0,400.0,2600.0,1800.0,900.0,200.0,600.0,200.0
nonelderly_childless_hh,percentiles_81_90,1983,91600.0,90000.0,71600.0,0.0,3100.0,4400.0,200.0,500.0,2000.0,700.0,100.0,3300.0,300.0,600.0,500.0,2700.0,1700.0,900.0,200.0,500.0,100.0
nonelderly_childless_hh,percentiles_81_90,1984,97600.0,96100.0,75200.0,500.0,3100.0,4800.0,200.0,600.0,2700.0,700.0,100.0,3800.0,300.0,600.0,600.0,2900.0,1500.0,800.0,200.0,300.0,200.0
nonelderly_childless_hh,percentiles_81_90,1985,96400.0,94800.0,73800.0,800.0,3200.0,4800.0,200.0,600.0,2400.0,800.0,100.0,3400.0,300.0,700.0,500.0,3100.0,1600.0,900.0,200.0,300.0,200.0
nonelderly_childless_hh,percentiles_81_90,1986,101000.0,99500.0,77100.0,1000.0,3300.0,5200.0,200.0,600.0,2800.0,1500.0,100.0,3200.0,300.0,600.0,600.0,3000.0,1600.0,900.0,200.0,300.0,100.0
nonelderly_childless_hh,percentiles_81_90,1987,102300.0,101000.0,78100.0,1000.0,3800.0,5200.0,200.0,800.0,2700.0,800.0,200.0,2700.0,300.0,900.0,700.0,3400.0,1300.0,700.0,200.0,300.0,200.0
nonelderly_childless_hh,percentiles_81_90,1988,103100.0,101600.0,77400.0,1200.0,4000.0,5500.0,200.0,800.0,2900.0,500.0,200.0,2700.0,300.0,900.0,700.0,4300.0,1500.0,800.0,200.0,200.0,300.0
nonelderly_childless_hh,percentiles_81_90,1989,105500.0,103900.0,78500.0,1400.0,4100.0,5500.0,200.0,800.0,3300.0,700.0,200.0,3100.0,400.0,800.0,700.0,4300.0,1600.0,800.0,200.0,300.0,300.0
nonelderly_childless_hh,percentiles_81_90,1990,103800.0,102100.0,77400.0,1400.0,4100.0,5600.0,200.0,700.0,2900.0,500.0,200.0,2900.0,400.0,700.0,700.0,4500.0,1600.0,900.0,200.0,400.0,200.0
nonelderly_childless_hh,percentiles_81_90,1991,101800.0,100000.0,75800.0,1300.0,4100.0,5400.0,200.0,600.0,2800.0,500.0,200.0,2600.0,400.0,700.0,600.0,4700.0,1900.0,800.0,200.0,500.0,300.0
nonelderly_childless_hh,percentiles_81_90,1992,102500.0,100600.0,76500.0,1600.0,4600.0,5500.0,100.0,700.0,2600.0,600.0,200.0,1800.0,300.0,600.0,600.0,4700.0,1800.0,800.0,200.0,500.0,300.0
nonelderly_childless_hh,percentiles_81_90,1993,103600.0,101800.0,77100.0,1800.0,5100.0,5600.0,100.0,800.0,2600.0,700.0,200.0,1400.0,400.0,600.0,700.0,4600.0,1800.0,900.0,200.0,500.0,200.0
nonelderly_childless_hh,percentiles_81_90,1994,105800.0,104200.0,78500.0,2000.0,5400.0,5700.0,100.0,900.0,2800.0,600.0,200.0,1300.0,400.0,600.0,700.0,4900.0,1600.0,800.0,200.0,400.0,200.0
nonelderly_childless_hh,percentiles_81_90,1995,108200.0,106500.0,79200.0,2400.0,5300.0,5800.0,100.0,1000.0,2600.0,700.0,300.0,1600.0,600.0,800.0,900.0,5400.0,1700.0,1000.0,300.0,300.0,100.0
nonelderly_childless_hh,percentiles_81_90,1996,111900.0,109800.0,80900.0,2900.0,5200.0,6000.0,100.0,1000.0,2600.0,1100.0,300.0,1600.0,500.0,1000.0,900.0,5800.0,2000.0,1200.0,400.0,300.0,200.0
nonelderly_childless_hh,percentiles_81_90,1997,114300.0,112500.0,83200.0,2900.0,4700.0,6200.0,100.0,1100.0,3100.0,1400.0,100.0,1500.0,400.0,1000.0,900.0,5900.0,1800.0,1000.0,300.0,300.0,200.0
nonelderly_childless_hh,percentiles_81_90,1998,119000.0,117200.0,86900.0,3300.0,4500.0,6500.0,100.0,1000.0,3200.0,1600.0,100.0,1500.0,400.0,800.0,800.0,6400.0,1800.0,1100.0,300.0,200.0,100.0
nonelderly_childless_hh,percentiles_81_90,1999,123400.0,121700.0,89600.0,3700.0,4600.0,6700.0,100.0,1000.0,3600.0,2200.0,100.0,1500.0,500.0,900.0,800.0,6500.0,1700.0,1000.0,300.0,200.0,100.0
nonelderly_childless_hh,percentiles_81_90,2000,125400.0,123500.0,90100.0,3800.0,4600.0,6800.0,100.0,1000.0,3300.0,2100.0,100.0,1700.0,400.0,1100.0,800.0,7600.0,1900.0,1100.0,300.0,300.0,200.0
nonelderly_childless_hh,percentiles_81_90,2001,123400.0,121500.0,90300.0,3800.0,4900.0,6800.0,100.0,700.0,3500.0,700.0,200.0,1500.0,500.0,800.0,500.0,7100.0,1900.0,1000.0,300.0,400.0,200.0
nonelderly_childless_hh,percentiles_81_90,2002,121700.0,119400.0,89400.0,3400.0,5400.0,6700.0,100.0,600.0,3000.0,500.0,200.0,1100.0,400.0,600.0,500.0,7600.0,2200.0,1000.0,400.0,700.0,200.0
nonelderly_childless_hh,percentiles_81_90,2003,124100.0,122000.0,89800.0,3900.0,6100.0,6700.0,100.0,900.0,3700.0,400.0,200.0,900.0,500.0,600.0,500.0,7700.0,2100.0,1000.0,400.0,600.0,200.0
nonelderly_childless_hh,percentiles_81_90,2004,128200.0,126000.0,91200.0,4200.0,6900.0,6800.0,100.0,1100.0,3600.0,800.0,100.0,800.0,400.0,700.0,600.0,8600.0,2200.0,1100.0,500.0,500.0,200.0
nonelderly_childless_hh,percentiles_81_90,2005,131300.0,129200.0,92300.0,4400.0,7400.0,6900.0,100.0,1500.0,3900.0,1200.0,100.0,1000.0,400.0,800.0,800.0,8400.0,2100.0,1000.0,400.0,400.0,400.0
